Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02001047,E02001070,24,0,1,1,5,0,0,15,1,1,0,0,10926.607176892006,0.025453724104274947
E02001047,E02001259,30,0,1,0,7,0,0,15,5,1,1,0,10927.272836565659,0.02217275678125772
E02001047,E02006902,270,0,0,8,126,1,2,94,22,8,9,0,6512.623206609575,0.02560946064344266
E02001047,E02006912,161,0,0,3,70,4,1,62,15,4,1,1,7463.794254927366,0.025686383605842123
E02001047,E02006913,71,0,0,1,15,6,2,36,5,2,4,0,5247.905147553615,0.01792349854636199
E02001047,E02006914,48,0,0,0,29,0,0,18,1,0,0,0,8544.731167867156,0.022502190670802575
E02001047,E02006915,28,0,0,1,1,0,0,22,1,2,1,0,5892.008639004997,0.023340251795948317
E02001047,E02006917,83,0,2,3,28,0,0,35,8,1,6,0,8212.544654677193,0.024909771703364086
E02001048,E02001041,19,0,5,0,0,1,0,11,1,0,1,0,2940.513282642313,0.0197337350003902
E02001048,E02001042,17,0,6,0,0,0,0,6,0,2,1,2,2657.0753521106067,0.019072370463423142
E02001048,E02001044,29,0,1,0,2,0,0,14,0,1,11,0,1911.0203735185812,0.020264155731911624
E02001048,E02001045,41,0,0,0,5,3,0,21,1,1,10,0,1755.5136521205136,0.021168064455172362
E02001048,E02001046,43,0,6,0,3,1,0,23,0,0,10,0,2271.517794360543,0.014962793642539551
E02001048,E02001047,16,0,0,0,5,1,0,9,1,0,0,0,3986.069158613131,0.017925386494107687
E02001048,E02001048,75,0,5,0,8,1,0,35,2,2,22,0,0,0.022967627710003033
E02001048,E02001050,171,0,0,2,17,3,0,69,11,9,58,2,2629.565226006482,0.01600780531822434
E02001048,E02001052,201,0,5,1,14,4,0,88,12,6,70,1,2101.095344120887,0.017833048246974008
E02001048,E02001053,13,0,0,0,0,0,0,12,0,0,1,0,3674.236260081713,0.018260855303205852
E02001048,E02001055,31,0,1,0,3,0,0,20,3,0,4,0,6000.714241278018,0.015729537844630503
E02001048,E02001057,20,0,6,1,0,1,0,11,1,0,0,0,6168.432946909776,0.016497526426377654
E02001048,E02001059,32,0,0,0,5,0,0,22,3,0,2,0,7738.352993995211,0.018557438523037685
E02001048,E02001062,69,0,10,1,8,0,2,40,3,3,2,0,7747.022651038162,0.017667770870948486
E02001048,E02001063,15,0,3,0,1,0,0,8,3,0,0,0,8149.589543324208,0.017972754152826415
E02001048,E02001064,17,0,0,0,2,1,0,11,3,0,0,0,9954.045001701299,0.016251074710471033
E02001048,E02001066,35,0,4,1,7,1,0,21,0,1,0,0,9374.16999494027,0.022927430035193215
E02001048,E02001068,12,0,0,0,1,0,0,9,0,1,1,0,9219.444702162831,0.022057819188815744
E02001048,E02001070,11,0,1,0,1,0,0,9,0,0,0,0,9745.899470566923,0.019326763476090886
E02001048,E02001073,11,0,3,0,0,0,1,5,0,0,2,0,10824.767435252326,0.01833076844740137
E02001048,E02001089,12,0,1,0,0,0,0,9,1,0,1,0,15015.974624829081,0.015953612037836785
E02001048,E02001259,22,0,6,0,1,0,0,14,1,0,0,0,9041.567502961472,0.016728263494370652
E02001048,E02001262,11,0,5,0,1,0,0,5,0,0,0,0,9753.382348436982,0.01882895679580798
E02001048,E02006902,217,0,70,4,49,2,0,70,12,5,3,2,5244.065312434672,0.015194304186963301
E02001048,E02006912,132,0,38,1,18,1,0,42,4,6,22,0,6682.533207069884,0.021834727751211713
E02001048,E02006913,104,0,7,0,12,6,1,55,8,3,12,0,3294.1917436851495,0.017708935520707406
E02001048,E02006914,32,0,8,0,4,0,0,15,4,0,1,0,7329.421941771139,0.016573124029535532
E02001048,E02006915,96,0,2,0,17,0,0,48,5,9,15,0,3141.9636092296696,0.01667326477195176
E02001048,E02006917,72,0,23,3,9,1,0,27,5,1,3,0,6783.1957512932895,0.020175327441745862
E02001049,E02001045,13,0,0,0,3,0,0,8,1,0,1,0,5144.254348909306,0.02160692054221991
E02001049,E02001046,29,0,0,0,4,1,0,16,8,0,0,0,3853.474111819355,0.01361706854930626
E02001049,E02001047,68,0,0,0,2,1,0,30,0,1,34,0,1388.532847181965,0.022986624338525417
E02001049,E02001049,176,0,0,1,22,1,2,79,11,2,57,1,0,0.023208459469743807
E02001049,E02001050,123,0,0,0,27,0,0,67,23,0,6,0,3319.6570575715405,NaN
E02001049,E02001051,70,0,0,0,7,2,0,44,6,2,9,0,2135.9623198205563,0.02426747000901753
E02001049,E02001052,35,0,0,0,7,0,1,25,2,0,0,0,5190.709525054948,0.024818702686750346
E02001049,E02001053,49,0,0,0,11,3,0,28,3,0,4,0,4032.844317000176,0.026488101655443522
E02001049,E02001055,156,0,0,0,13,0,1,101,11,8,21,1,2740.4857425898613,0.01586181393135352
E02001049,E02001056,19,0,0,0,3,0,0,9,1,2,4,0,4520.389028705231,0.018769368943740018
E02001049,E02001057,31,0,0,0,6,0,1,19,5,0,0,0,5647.348365656933,0.02037777988895004
E02001049,E02001059,79,0,0,0,11,2,0,57,6,2,0,1,5428.352061095698,0.018814612381806158
E02001049,E02001061,25,0,0,0,4,0,0,17,2,1,1,0,6572.96048226418,0.02211458383062077
E02001049,E02001062,91,0,0,0,18,0,3,64,5,1,0,0,8061.825564429293,0.020363001192855126
E02001049,E02001063,25,0,0,0,3,1,1,14,1,2,3,0,8929.890639516789,0.01830331030619663
E02001049,E02001064,35,0,0,0,4,0,1,30,0,0,0,0,8337.278332088794,0.01905060937671958
E02001049,E02001066,49,0,0,0,8,0,1,35,3,0,2,0,9063.375270373868,0.017623276226249176
E02001049,E02001067,11,0,0,0,1,0,0,10,0,0,0,0,9114.76719349307,0.023213696301667537
E02001049,E02001070,18,0,0,0,2,0,0,14,2,0,0,0,10442.648971144743,0.012621225557764201
E02001049,E02001073,11,0,0,0,2,0,0,4,1,0,4,0,12255.405585275277,0.021789839576191863
E02001049,E02001259,25,0,0,0,3,0,2,17,2,0,1,0,10443.3146308184,0.01749641831116182
E02001049,E02006902,274,0,1,7,120,1,1,107,28,5,4,0,7041.26099513638,0.02200120997655937
E02001049,E02006912,149,0,1,2,55,0,2,72,15,0,1,1,6979.836049180106,0.027951795230474853
E02001049,E02006913,86,0,1,0,15,6,2,53,6,2,1,0,5819.582651348878,0.022894438331593273
