Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02002877,E02002882,40,0,0,0,11,0,2,8,1,1,17,0,2129.142389429059,0.02391806718656664
E02002877,E02002883,35,0,0,0,7,0,0,13,2,1,12,0,2780.8555612070745,0.030436479556398645
E02002877,E02002884,94,0,0,0,16,0,0,32,5,7,33,1,1821.7558973990676,0.02903388843468466
E02002877,E02002885,44,0,1,0,8,0,0,24,3,3,5,0,2843.760606903847,0.021886722216664434
E02002877,E02002886,33,0,0,0,1,0,0,25,4,2,1,0,3922.6446951164276,0.04298442424311535
E02002877,E02002887,25,0,0,0,5,0,0,18,1,1,0,0,6195.63082868151,0.032252370260004604
E02002877,E02002888,26,0,0,0,6,0,0,16,1,2,1,0,3055.2745439821906,0.02635338107138583
E02002877,E02002889,193,0,3,0,81,0,1,50,7,17,33,1,3242.762434650362,0.012791321243509549
E02002877,E02002890,161,0,1,0,78,1,0,45,7,8,20,1,3579.1499461785766,0.019425658649459644
E02002877,E02002892,22,0,0,0,3,0,0,16,2,1,0,0,7644.114504078881,0.017179584076984285
E02002877,E02002893,41,0,0,1,6,1,0,28,3,0,2,0,4098.640991603348,0.023927239483957648
E02002877,E02002895,127,0,2,1,59,0,0,40,7,9,8,1,4230.555218702128,0.016459441526123872
E02002877,E02002896,57,0,0,0,14,1,2,31,4,3,2,0,4990.63066939269,0.02160522008600455
E02002877,E02002898,150,0,0,2,50,1,2,76,5,12,2,0,5262.261287074067,0.023735408311674932
E02002877,E02002899,70,0,1,0,22,0,0,33,5,7,2,0,7868.865167077549,0.029311616524910995
E02002877,E02006904,414,0,6,1,212,1,2,101,14,30,47,0,4612.964063325511,0.020286389684017747
E02002877,E02006905,82,0,1,0,21,1,0,39,3,10,7,0,5411.404604932531,0.02752325948187693
E02002878,E02002869,74,0,0,1,32,3,1,24,3,1,9,0,3623.748776784805,NaN
E02002878,E02002871,19,0,0,0,3,0,0,8,2,2,4,0,3443.105268659674,0.022051696724119756
E02002878,E02002872,72,0,2,0,10,1,0,36,4,2,17,0,2866.7134022337546,0.026476287840508064
E02002878,E02002874,52,0,0,0,20,0,0,22,5,1,4,0,4804.79878559654,0.02157610335903925
E02002878,E02002875,30,0,4,1,3,1,0,13,2,2,4,0,2647.540190754885,0.029643801086209055
E02002878,E02002876,46,0,0,0,5,1,0,19,2,1,18,0,1545.9416597328595,0.03347623334099287
E02002878,E02002877,18,0,1,0,7,0,0,10,0,0,0,0,4749.86051809552,0.027312331727336943
E02002878,E02002878,106,0,0,1,11,1,1,20,12,3,57,0,0,0.01834684137815325
E02002878,E02002879,38,0,1,0,9,0,1,22,2,1,2,0,3463.6771367856404,0.016916966287789242
E02002878,E02002881,62,0,1,0,3,1,0,21,5,3,28,0,1485.7359893490882,0.028713956771489278
E02002878,E02002882,13,0,0,0,4,0,0,8,0,1,0,0,5463.691262394101,0.02932535014331993
E02002878,E02002884,33,0,2,0,8,0,0,16,4,2,1,0,4528.192733007401,0.021708599558895425
