Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,non_active,cycle_added_unweighted,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups,distance_groups_comb
E02002876,E02002896,67,0,5,0,22,1,1,32,1,4,1,0,6302.856643404877,0.022411564815198088,0.05970149253731343,0.035697958335653604,1.6724063593767522,62,0.6943694238935313,4.706611672796384,9,0.13432835820895522,6.302856643404877,6-7 km,6-8 km
E02002876,E02002898,168,0,7,0,48,1,1,89,7,10,5,0,5267.411991009138,0.027393359611875657,0.05952380952380952,0.041165388026516994,1.4459674104241849,153,2.3117671117536642,15.669742500981602,26,0.15476190476190477,5.267411991009138,5-6 km,4-6 km
E02002876,E02002899,43,0,1,0,7,0,0,18,6,7,4,0,6519.622327174864,0.03431928121884823,0.16279069767441862,0.03719174757031588,4.377065029456909,32,0.05727547465856446,0.38822766141022796,7,0.16279069767441862,6.519622327174864,6-7 km,6-8 km
E02002876,E02006904,317,0,125,0,69,0,2,90,12,7,7,5,5820.365293809678,0.027508597391657383,0.022082018927444796,0.03894723454396555,0.5669727051484883,303,7.966057987758978,53.99595693762598,61,0.19242902208201892,5.820365293809679,5-6 km,4-6 km
E02002876,E02006905,92,0,18,0,16,0,0,48,4,2,4,0,6558.505354378775,0.015359608656242939,0.021739130434782608,0.03313481402686094,0.6560812569269182,86,1.8083514999253403,12.257464089277772,14,0.15217391304347827,6.5585053543787755,6-7 km,6-8 km
E02002877,E02002868,12,0,0,0,2,0,0,7,3,0,0,0,5051.247385479355,0.01374308389591518,0,0.03875881281763546,0,12,0.46510575381162556,3.15260449934531,3,0.25,5.051247385479355,5-6 km,4-6 km
E02002877,E02002869,27,0,0,0,10,0,0,12,3,2,0,0,5471.19937565443,0.025673751692914297,0.07407407407407407,0.03997662684099522,1.8529345752131496,25,0.2766669407125337,1.8753185376926085,4,0.14814814814814814,5.47119937565443,5-6 km,4-6 km
E02002877,E02002871,22,0,0,0,6,1,0,13,0,2,0,0,4009.231437622015,0.02901075983076902,0.09090909090909091,0.04497746281981353,2.0212142973312295,20,0.22160462379137866,1.5020922194898947,4,0.18181818181818182,4.009231437622015,4-5 km,4-6 km
E02002877,E02002872,25,0,1,0,7,0,0,15,1,1,0,0,5469.113224241169,0.02296286047603806,0.04,0.03936216292333984,1.016204319816022,24,0.4670702591397537,3.1659204135985513,4,0.16,5.469113224241169,5-6 km,4-6 km
E02002877,E02002874,123,0,0,0,19,0,0,38,6,9,51,0,1577.9497604620194,0.01798813839147968,0.07317073170731707,0.035023455772944516,2.089192231105909,63,0.5185492577933961,3.514858093786862,13,0.10569105691056911,1.5779497604620194,1-2 km,0-2 km
E02002877,E02002875,15,0,0,0,1,0,0,11,3,0,0,0,2958.2189222252796,0.02440104442785473,0,0.04358937211536103,0,15,0.6538405817304154,4.431896924355657,4,0.26666666666666666,2.9582189222252797,2-3 km,2-4 km
E02002877,E02002876,18,0,0,0,4,0,0,8,0,1,5,0,3308.774466210922,0.031149989996474236,0.05555555555555555,0.04580658145812123,1.2128291129157356,12,0.23714347801436356,1.6074185056873642,3,0.16666666666666666,3.308774466210922,3-4 km,2-4 km
E02002877,E02002877,161,0,0,2,25,0,1,46,3,6,78,0,0,0.017241460674315652,0.037267080745341616,0.00695316512496707,5.359728997593468,77,0.01303869334897149,0.0883795631008249,6,0.037267080745341616,0,NA,NA
E02002877,E02002879,49,0,0,0,4,0,0,24,2,2,17,0,1286.1833813098774,0.019425973629283926,0.04081632653061224,0.03246654830316165,1.2571809651424346,30,0.4074817785639232,2.762014612750086,5,0.10204081632653061,1.2861833813098773,1-2 km,0-2 km
E02002877,E02002881,24,0,0,0,5,1,0,16,0,2,0,0,6195.4927937921175,0.0240268370596775,0.08333333333333333,0.0365225359311277,2.281696251609664,22,0.16524357913127372,1.120062796015565,3,0.125,6.195492793792117,6-7 km,6-8 km
E02002877,E02002882,40,0,0,0,11,0,2,8,1,1,17,0,2129.142389429059,0.02391806718656664,0.025,0.040313252316829674,0.6201434655661158,22,0.5770171652293429,3.911168366320118,5,0.125,2.129142389429059,2-3 km,2-4 km
E02002877,E02002883,35,0,0,0,7,0,0,13,2,1,12,0,2780.8555612070745,0.030436479556398645,0.02857142857142857,0.044699182064704475,0.6391935434091364,22,0.6314018171160043,4.279801299428613,5,0.14285714285714285,2.7808555612070744,2-3 km,2-4 km
E02002877,E02002884,94,0,0,0,16,0,0,32,5,7,33,1,1821.7558973990676,0.02903388843468466,0.07446808510638298,0.03942043860643433,1.8890729717611021,54,0.5747084510026964,3.8955193170469586,11,0.11702127659574468,1.8217558973990677,1-2 km,0-2 km
E02002877,E02002885,44,0,1,0,8,0,0,24,3,3,5,0,2843.760606903847,0.021886722216664434,0.06818181818181818,0.042709848337637385,1.5963956987815857,36,0.508472581995081,3.4465558352147645,6,0.13636363636363635,2.843760606903847,2-3 km,2-4 km
E02002877,E02002886,33,0,0,0,1,0,0,25,4,2,1,0,3922.6446951164276,0.04298442424311535,0.06060606060606061,0.048857858106883485,1.2404567648765172,30,0.6203559957782971,4.204929927137821,6,0.18181818181818182,3.9226446951164275,3-4 km,2-4 km
E02002877,E02002887,25,0,0,0,5,0,0,18,1,1,0,0,6195.63082868151,0.032252370260004604,0.04,0.03830769047592649,1.0441767567568971,24,0.44582938194764665,3.0219443727581723,4,0.16,6.1956308286815105,6-7 km,6-8 km
E02002877,E02002888,26,0,0,0,6,0,0,16,1,2,1,0,3055.2745439821906,0.02635338107138583,0.07692307692307693,0.04426075984357806,1.737952018784376,23,0.3051905013935957,2.0686584501824576,4,0.15384615384615385,3.0552745439821907,3-4 km,2-4 km
E02002877,E02002889,193,0,3,0,81,0,1,50,7,17,33,1,3242.762434650362,0.012791321243509549,0.08808290155440414,0.04115331128992948,2.1403600049058187,143,1.3348370722564602,9.04786347062269,26,0.13471502590673576,3.2427624346503623,3-4 km,2-4 km
E02002877,E02002890,161,0,1,0,78,1,0,45,7,8,20,1,3579.1499461785766,0.019425658649459644,0.049689440993788817,0.042885004116650034,1.1586670449798784,133,2.554839143754796,17.317346245875587,25,0.15527950310559005,3.5791499461785765,3-4 km,2-4 km
E02002877,E02002892,22,0,0,0,3,0,0,16,2,1,0,0,7644.114504078881,0.017179584076984285,0.045454545454545456,0.028479381173924196,1.596051022912105,21,0.19782929829548787,1.3409370466770851,2,0.09090909090909091,7.644114504078881,7-8 km,6-8 km
E02002877,E02002893,41,0,0,1,6,1,0,28,3,0,2,0,4098.640991603348,0.023927239483957648,0,0.04354816864923432,0,39,1.6983785773201383,11.512039790029622,12,0.2926829268292683,4.098640991603348,4-5 km,4-6 km
E02002877,E02002895,127,0,2,1,59,0,0,40,7,9,8,1,4230.555218702128,0.016459441526123872,0.07086614173228346,0.04149192850823893,1.7079500587255612,110,1.3970505071227566,9.469561875924832,18,0.14173228346456693,4.230555218702127,4-5 km,4-6 km
E02002877,E02002896,57,0,0,0,14,1,2,31,4,3,2,0,4990.63066939269,0.02160522008600455,0.05263157894736842,0.04076396740711387,1.2911299437989319,52,0.8661855769680482,5.871225038259731,9,0.15789473684210525,4.99063066939269,4-5 km,4-6 km
E02002877,E02002898,150,0,0,2,50,1,2,76,5,12,2,0,5262.261287074067,0.023735408311674932,0.08,0.04032253054205678,1.9840024652361352,136,1.3862527937436364,9.396372242163727,21,0.14,5.262261287074066,5-6 km,4-6 km
E02002877,E02002899,70,0,1,0,22,0,0,33,5,7,2,0,7868.865167077549,0.029311616524910995,0.1,0.029461182190861537,3.3942969210182836,61,0.17092076085514504,1.1585441704118202,8,0.11428571428571428,7.868865167077549,7-8 km,6-8 km
E02002877,E02006904,414,0,6,1,212,1,2,101,14,30,47,0,4612.964063325511,0.020286389684017747,0.07246376811594203,0.041562085827503065,1.7435065318110252,337,4.182919166026789,28.352884639983934,58,0.14009661835748793,4.612964063325511,4-5 km,4-6 km
E02002877,E02006905,82,0,1,0,21,1,0,39,3,10,7,0,5411.404604932531,0.02752325948187693,0.12195121951219512,0.0406435296130726,3.000507600426777,65,0.33011251028970123,2.2375861332624822,12,0.14634146341463414,5.411404604932531,5-6 km,4-6 km
E02002878,E02002869,74,0,0,1,32,3,1,24,3,1,9,0,3623.748776784805,0.026040534010027105,0.013513513513513514,0.044541920755437135,0.30338865689495326,64,2.310041748736427,15.658047553829112,17,0.22972972972972974,3.6237487767848053,3-4 km,2-4 km
E02002878,E02002871,19,0,0,0,3,0,0,8,2,2,4,0,3443.105268659674,0.022051696724119756,0.10526315789473684,0.04353267704244951,2.4180262976267874,13,0.1058913003123389,0.7177580304487318,3,0.15789473684210525,3.443105268659674,3-4 km,2-4 km
E02002878,E02002872,72,0,2,0,10,1,0,36,4,2,17,0,2866.7134022337546,0.026476287840508064,0.027777777777777776,0.04391173522429074,0.632582102162337,53,1.501171398276702,10.175319625076906,12,0.16666666666666666,2.8667134022337546,2-3 km,2-4 km
E02002878,E02002874,52,0,0,0,20,0,0,22,5,1,4,0,4804.79878559654,0.02157610335903925,0.019230769230769232,0.04133548410508335,0.46523633742574877,47,1.407248497295342,9.53868643402564,11,0.21153846153846154,4.804798785596541,4-5 km,4-6 km
E02002878,E02002875,30,0,4,1,3,1,0,13,2,2,4,0,2647.540190754885,0.029643801086209055,0.06666666666666667,0.04408254879188977,1.5123142489195607,24,0.3708736571042372,2.5138755014177225,5,0.16666666666666666,2.647540190754885,2-3 km,2-4 km
E02002878,E02002876,46,0,0,0,5,1,0,19,2,1,18,0,1545.9416597328595,0.03347623334099287,0.021739130434782608,0.03801149856011098,0.5719093237117336,27,0.690425613355215,4.679879526944029,6,0.13043478260869565,1.5459416597328595,1-2 km,0-2 km
E02002878,E02002877,18,0,1,0,7,0,0,10,0,0,0,0,4749.86051809552,0.027312331727336943,0,0.042893478850927085,0,18,0.7720826193166875,5.233371377533925,5,0.2777777777777778,4.74986051809552,4-5 km,4-6 km
E02002878,E02002878,106,0,0,1,11,1,1,20,12,3,57,0,0,0.01834684137815325,0.02830188679245283,0.006999334289781089,4.043511228456842,46,0.019525240867138756,0.13234702366953166,3,0.02830188679245283,0,NA,NA
E02002878,E02002879,38,0,1,0,9,0,1,22,2,1,2,0,3463.6771367856404,0.016916966287789242,0.02631578947368421,0.0422663374240488,0.6226181656021842,35,0.9608064645953653,6.512589359430318,8,0.21052631578947367,3.4636771367856403,3-4 km,2-4 km
E02002878,E02002881,62,0,1,0,3,1,0,21,5,3,28,0,1485.7359893490882,0.028713956771489278,0.04838709677419355,0.0363911933340499,1.3296375397758533,31,0.4488458438558875,3.0423907149203364,6,0.0967741935483871,1.4857359893490882,1-2 km,0-2 km
E02002878,E02002882,13,0,0,0,4,0,0,8,0,1,0,0,5463.691262394101,0.02932535014331993,0.07692307692307693,0.04086043498277925,1.8825809601756904,12,0.13297527385671246,0.9013400570231086,2,0.15384615384615385,5.463691262394101,5-6 km,4-6 km
E02002878,E02002884,33,0,2,0,8,0,0,16,4,2,1,0,4528.192733007401,0.021708599558895425,0.06060606060606061,0.04212163626665638,1.4388344323184936,30,0.46611616578282983,3.1594533273817422,5,0.15151515151515152,4.528192733007401,4-5 km,4-6 km
E02002878,E02002885,52,0,3,0,21,0,0,15,6,2,5,0,3846.7451079274542,0.01676115049344671,0.038461538461538464,0.04208830960430836,0.913829489070318,45,1.0052727497194298,6.813993092672615,9,0.17307692307692307,3.8467451079274544,3-4 km,2-4 km
E02002878,E02002886,40,0,0,0,12,1,2,14,2,4,5,0,2298.9963255526723,0.025558214210207927,0.1,0.04161665893051326,2.402883906826076,31,0.24394323174038035,1.6535089571930723,6,0.15,2.298996325552672,2-3 km,2-4 km
E02002878,E02002887,90,0,1,0,10,3,1,25,6,4,40,0,2422.9829566351823,0.03125718714042855,0.044444444444444446,0.043605832607369124,1.0192316437258808,46,0.9896533923701547,6.708121135912969,11,0.12222222222222222,2.4229829566351824,2-3 km,2-4 km
E02002878,E02002888,16,0,0,0,4,0,1,8,2,1,0,0,6944.921639914663,0.016153641488099287,0.0625,0.03153404160924193,1.9819850805829669,15,0.11973853360176011,0.8116180818756472,2,0.125,6.9449216399146625,6-7 km,6-8 km
E02002878,E02002889,62,0,4,0,26,0,0,25,3,2,2,0,4655.103788921053,0.02121105699262304,0.03225806451612903,0.0416724236952888,0.7740865938588523,58,1.413362192089405,9.580126604475979,12,0.1935483870967742,4.6551037889210525,4-5 km,4-6 km
E02002878,E02002890,86,0,4,0,46,0,0,28,2,0,6,0,6087.30285568698,0.023709984416784177,0,0.0369392776139925,0,80,2.9551422091194004,20.03070172391016,20,0.23255813953488372,6.08730285568698,6-7 km,6-8 km
E02002878,E02002892,67,0,0,0,22,1,1,30,2,6,5,0,3345.5558627094833,0.02595625893837194,0.08955223880597014,0.04448139819887847,2.013251436152654,56,0.6170457793208982,4.182492442303717,10,0.14925373134328357,3.3455558627094835,3-4 km,2-4 km
E02002878,E02002893,52,0,0,0,22,0,0,22,7,1,0,0,3990.733495289317,0.029823362531814546,0.019230769230769232,0.04521380678527297,0.425329575147233,51,1.7171344052394788,11.63917153803076,13,0.25,3.990733495289317,3-4 km,2-4 km
E02002878,E02002894,14,0,0,0,5,0,0,7,0,0,2,0,3602.571727870748,0.03084408697272074,0,0.0457966367883462,0,12,0.5495596414601545,3.725054321791047,4,0.2857142857142857,3.602571727870748,3-4 km,2-4 km
E02002878,E02002895,37,0,2,0,19,0,0,12,0,2,2,0,5017.945724490104,0.019880900607813484,0.05405405405405406,0.0402707816075524,1.3422648356027123,33,0.5241336237431039,3.552710339377808,6,0.16216216216216217,5.0179457244901045,5-6 km,4-6 km
E02002878,E02002896,38,0,0,0,11,0,1,21,3,1,1,0,7470.933059864795,0.03929799508862442,0.02631578947368421,0.03332174096726276,0.7897483357648807,36,0.6938925851038655,4.7033795388108475,6,0.15789473684210525,7.4709330598647945,7-8 km,6-8 km
E02002878,E02002898,158,0,0,1,53,0,3,72,11,13,5,0,5437.935593294526,0.03370647575744846,0.08227848101265822,0.042014106707540376,1.9583536926156162,140,1.5135611306689642,10.25930036658661,23,0.14556962025316456,5.437935593294527,5-6 km,4-6 km
E02002878,E02002899,24,0,0,0,10,0,1,9,1,1,1,1,6037.732567871504,0.027545355072743163,0.041666666666666664,0.03799474759082346,1.096642807458209,22,0.3908623735296528,2.649364079708726,4,0.16666666666666666,6.037732567871505,6-7 km,6-8 km
E02002878,E02006904,193,0,24,1,85,2,5,59,4,3,9,1,6712.263310504102,0.014358224085265488,0.015544041450777202,0.03225559298065972,0.4819022071644234,181,4.1803879366622345,28.33572732679619,31,0.16062176165803108,6.7122633105041025,6-7 km,6-8 km
E02002878,E02006905,63,0,1,0,18,0,2,30,10,1,1,0,7404.39131944762,0.0241705151609701,0.015873015873015872,0.03082746274977697,0.5148985500965599,61,1.316035814679961,8.920423788908867,10,0.15873015873015872,7.40439131944762,7-8 km,6-8 km
E02002879,E02002868,11,0,0,0,2,0,0,8,1,0,0,0,5070.222445377449,0.020470769433032103,0,0.040235354294432035,0,11,0.4425888972387524,2.9999795473618014,3,0.2727272727272727,5.070222445377449,5-6 km,4-6 km
E02002879,E02002869,42,0,1,0,11,0,0,20,6,0,2,2,4681.818487092744,0.03076457974517728,0,0.043957653756565136,0,40,1.7583061502626054,11.918244044750118,12,0.2857142857142857,4.681818487092745,4-5 km,4-6 km
E02002879,E02002871,26,0,0,0,3,0,1,19,1,2,0,0,3323.8119205108187,0.02793032735262093,0.07692307692307693,0.044976124825465646,1.710309130045877,24,0.32986704142850126,2.235922283202735,4,0.15384615384615385,3.3238119205108188,3-4 km,2-4 km
E02002879,E02002872,55,0,3,0,16,1,0,29,0,2,4,0,4182.929842931293,0.029033083866666535,0.03636363636363636,0.044703422346033195,0.8134418900226131,49,1.2464258401533552,8.448589766015289,10,0.18181818181818182,4.182929842931293,4-5 km,4-6 km
E02002879,E02002874,175,0,0,0,20,1,0,59,4,9,81,1,2117.769021911356,0.018894764170616668,0.05142857142857143,0.03909316832950971,1.3155385870771255,85,1.3350674883597144,9.04942528927982,18,0.10285714285714286,2.117769021911356,2-3 km,2-4 km
E02002879,E02002875,38,0,0,0,3,0,0,16,3,1,14,1,1850.9768147418108,0.03582502001808721,0.02631578947368421,0.04123278996328352,0.6382248083895748,23,0.6093204392429955,4.130128132275352,5,0.13157894736842105,1.8509768147418109,1-2 km,0-2 km
E02002879,E02002876,42,0,0,0,8,1,1,16,2,6,8,0,2022.591084901045,0.039715113718500346,0.14285714285714285,0.04345557327811112,3.2874297145471325,28,0.1246202339604019,0.8447074822732672,7,0.16666666666666666,2.022591084901045,2-3 km,2-4 km
E02002879,E02002877,76,0,0,0,5,0,0,34,6,2,28,1,1286.1833813098776,0.02721141411947572,0.02631578947368421,0.033973852873612154,0.7745894930310938,46,0.9135408280725574,6.192210914001376,8,0.10526315789473684,1.2861833813098775,1-2 km,0-2 km
E02002879,E02002879,174,0,3,1,17,0,0,78,9,3,60,3,0,0.02208169925231058,0.017241379310344827,0.007157593917820534,2.408823343193347,111,0.1496104583734852,1.0140975473900367,4,0.022988505747126436,0,NA,NA
E02002879,E02002881,42,0,0,0,5,0,0,31,2,2,2,0,4909.309412482241,0.026040534010027105,0.047619047619047616,0.04208874717623659,1.1313961762666447,38,0.7300715237159502,4.9486095401928365,7,0.16666666666666666,4.909309412482241,4-5 km,4-6 km
E02002879,E02002882,36,0,1,0,6,0,0,14,1,2,12,0,1955.9866763529942,0.014870765927054,0.05555555555555555,0.03722204450186786,1.4925444397007177,22,0.29101961285285116,1.9726045815576325,4,0.1111111111111111,1.9559866763529943,1-2 km,0-2 km
E02002879,E02002883,27,0,0,0,4,2,0,17,1,2,1,0,3947.551638369063,0.019211361046723746,0.07407407407407407,0.042583410871048874,1.7395054214512138,24,0.3060612707631467,2.0745607453268224,4,0.14814814814814814,3.9475516383690628,3-4 km,2-4 km
E02002879,E02002884,97,0,1,1,17,0,0,35,2,1,40,0,1020.4881469662955,0.03103651501176199,0.010309278350515464,0.031404312947029826,0.3282758762436323,56,1.4007364754156661,9.494546301788068,10,0.10309278350515463,1.0204881469662954,1-2 km,0-2 km
E02002879,E02002885,99,0,0,0,13,0,0,43,4,6,33,0,1557.5772255939705,0.04904047101455952,0.06060606060606061,0.04171888880622169,1.4527247091255748,60,0.9144716997268812,6.198520597641461,12,0.12121212121212122,1.5575772255939706,1-2 km,0-2 km
E02002879,E02002886,44,0,0,0,4,1,3,22,3,7,4,0,2636.4613138065506,0.02536965426909869,0.1590909090909091,0.042972275493598645,3.7021755832922563,33,0.10895229716580347,0.7385062417396691,8,0.18181818181818182,2.6364613138065507,2-3 km,2-4 km
E02002879,E02002887,25,0,0,0,4,0,0,14,3,2,2,0,4909.447447371634,0.021480363484691165,0.08,0.040993673865097,1.9515206239691028,21,0.2225716735927681,1.5086471277660587,4,0.16,4.909447447371634,4-5 km,4-6 km
E02002879,E02002888,25,0,0,0,5,1,0,12,4,1,1,1,3437.2170538735554,0.020957868627280204,0.04,0.04325730417203412,0.924699325712027,23,0.5241131452989537,3.552571531301067,5,0.2,3.4372170538735554,3-4 km,2-4 km
E02002879,E02002889,179,0,9,0,80,5,2,49,7,4,20,3,2503.569967754951,0.02676950503092229,0.0223463687150838,0.042829496094386216,0.5217518475080262,155,4.623934852109079,31.34220056400924,35,0.19553072625698323,2.503569967754951,2-3 km,2-4 km
E02002879,E02002890,190,0,3,0,101,0,1,48,7,9,21,0,3044.7848685040462,0.036258914019335786,0.04736842105263158,0.04683856633997321,1.0113123597509897,160,3.7178188143245015,25.20031675750278,34,0.17894736842105263,3.0447848685040464,3-4 km,2-4 km
E02002879,E02002892,23,0,0,0,6,0,0,11,1,4,1,0,6357.931122769004,0.018033905930568396,0.17391304347826086,0.034556181350232425,5.0327622058590435,18,0.019001411558683075,0.12879637605618224,4,0.17391304347826086,6.3579311227690045,6-7 km,6-8 km
E02002879,E02002893,57,0,0,0,8,0,1,32,4,1,11,0,2720.7378549731407,0.026864490635401087,0.017543859649122806,0.04361472073846585,0.4022462909787718,45,1.4851058561131696,10.066423314734362,11,0.19298245614035087,2.7207378549731405,2-3 km,2-4 km
E02002879,E02002894,12,0,0,0,1,0,0,7,2,1,1,0,4818.601770722163,0.030205307995284675,0.08333333333333333,0.043403986000071955,1.919946553599828,10,0.11470123975471044,0.7774740294389941,2,0.16666666666666666,4.818601770722163,4-5 km,4-6 km
E02002879,E02002895,90,0,4,1,39,0,1,34,2,4,5,0,3214.8506972744053,0.043243526953222616,0.044444444444444446,0.04900980385010775,0.9068480375961907,81,2.1172859831512145,14.351500195774257,18,0.2,3.2148506972744055,3-4 km,2-4 km
E02002879,E02002896,89,0,2,0,27,1,0,45,2,6,6,0,4513.139671026318,0.03264141432744482,0.06741573033707865,0.0449022712249111,1.5013879810087964,77,1.2212264912571689,8.27778220223085,14,0.15730337078651685,4.513139671026318,4-5 km,4-6 km
E02002879,E02002898,185,0,2,0,48,0,3,96,20,9,7,0,4211.475807135928,0.023615551364229832,0.04864864864864865,0.04327763045030998,1.12410610614427,169,3.355525337276211,22.744599887811052,32,0.17297297297297298,4.211475807135928,4-5 km,4-6 km
E02002879,E02002899,57,0,1,1,8,0,1,35,5,4,2,0,6582.681785767671,0.03253996524385365,0.07017543859649122,0.03649973759511765,1.9226285781812902,51,0.4910108011796234,3.3281954659562722,7,0.12280701754385964,6.5826817857676705,6-7 km,6-8 km
E02002879,E02006834,16,0,1,0,7,0,0,5,2,0,1,0,4338.708812142037,0.030734224010236438,0,0.04482836004285847,0,15,0.672425400642877,4.557869530032503,5,0.3125,4.338708812142037,4-5 km,4-6 km
E02002879,E02006835,18,0,0,0,5,0,0,9,2,1,1,0,5448.55924073798,0.031280435744313044,0.05555555555555555,0.04138633974928508,1.3423645553606909,16,0.261146978293165,1.7701203049208236,3,0.16666666666666666,5.44855924073798,5-6 km,4-6 km
E02002879,E02006904,451,0,34,2,207,3,2,119,16,12,54,2,3999.811495401809,0.027004374164439907,0.026607538802660754,0.04447355551730538,0.5982777516474331,385,11.310011116879048,76.66211747008305,89,0.1973392461197339,3.999811495401809,3-4 km,2-4 km
E02002879,E02006905,119,0,1,0,32,1,0,68,7,8,2,0,4798.2520370088305,0.018108997058202122,0.06722689075630252,0.040534032962236254,1.658529532921997,109,1.3995202158532978,9.48630218668678,17,0.14285714285714285,4.79825203700883,4-5 km,4-6 km
E02002880,E02002868,13,0,0,0,7,0,0,3,1,0,2,0,5923.579297279801,0.05555077704129672,0,0.04526578076966883,0,11,0.4979235884663571,3.375052087540877,3,0.23076923076923078,5.923579297279801,5-6 km,4-6 km
E02002880,E02002869,61,0,0,0,17,2,0,29,6,5,2,0,4735.4428731087855,0.053965004438750915,0.08196721311475409,0.050046341434891124,1.6378262778986776,54,0.8684228797523491,5.88639004270524,11,0.18032786885245902,4.735442873108785,4-5 km,4-6 km
E02002880,E02002871,13,0,0,0,5,0,0,7,0,0,1,0,4177.168772413172,0.02307722746826743,0,0.043204880191521536,0,12,0.5184585622982585,3.5142433367693493,4,0.3076923076923077,4.177168772413172,4-5 km,4-6 km
E02002880,E02002872,71,0,0,0,12,0,1,37,4,4,12,1,3978.407498557736,0.017473378394408427,0.056338028169014086,0.04212141909986535,1.3375149596798408,55,0.9167133614892005,6.213715148343064,10,0.14084507042253522,3.978407498557736,3-4 km,2-4 km
E02002880,E02002874,59,0,0,0,14,0,1,30,9,2,1,2,4757.659905984784,0.021781771978855852,0.03389830508474576,0.041522737693204595,0.8163793373935792,56,1.3204420266141528,8.950290208438108,11,0.1864406779661017,4.757659905984784,4-5 km,4-6 km
E02002880,E02002875,27,0,0,0,1,0,0,19,4,1,2,0,2929.537385675517,0.017426351728585025,0.037037037037037035,0.041812675163344845,0.8857849179070374,24,0.5430894498499694,3.6811977257056823,5,0.18518518518518517,2.9295373856755167,2-3 km,2-4 km
E02002880,E02002876,65,0,0,0,7,1,1,26,5,3,21,1,2174.9382290106837,0.020725898563632744,0.046153846153846156,0.039830906398928626,1.1587445611101534,41,0.7314542639133846,4.957982103168316,8,0.12307692307692308,2.174938229010684,2-3 km,2-4 km
E02002880,E02002877,24,0,0,0,8,0,0,12,3,0,1,0,4732.24550710392,0.017615798453030355,0,0.04060576377638527,0,23,0.9339325668568612,6.330431279830064,6,0.25,4.7322455071039204,4-5 km,4-6 km
E02002880,E02002878,61,0,1,1,7,0,0,18,4,1,29,0,1248.1513126322438,0.021594487578134,0.01639344262295082,0.03245996028116532,0.5050358189274498,31,0.7090530794591619,4.8061412060770925,6,0.09836065573770492,1.2481513126322439,1-2 km,0-2 km
E02002880,E02002879,36,0,0,0,9,2,0,16,4,0,5,0,3446.062125794041,0.03984645467964179,0,0.04822605600334358,0,31,1.495007736103651,10.133540763087003,10,0.2777777777777778,3.446062125794041,3-4 km,2-4 km
E02002880,E02002880,70,0,0,0,11,0,0,18,7,5,26,3,0,0.027863662621343554,0.07142857142857142,0.007409630970204707,9.639963409216595,39,3.621954936584181e-4,0.002455052713479425,5,0.07142857142857142,0,NA,NA
E02002880,E02002881,40,0,0,1,5,0,2,19,4,1,7,1,1640.2550821571324,0.0217999451562543,0.025,0.0363527340416673,0.6877061838414998,32,0.7222156047983662,4.895360133744732,6,0.15,1.6402550821571324,1-2 km,0-2 km
E02002880,E02002884,39,0,1,1,10,0,0,18,1,4,4,0,3659.1830233780047,0.026354193108860818,0.10256410256410256,0.04460999826241271,2.299128145237355,31,0.280987735663997,1.9046059792972303,6,0.15384615384615385,3.6591830233780045,3-4 km,2-4 km
E02002880,E02002885,53,0,0,0,15,0,0,22,4,5,7,0,2667.69556591892,0.027545355072743163,0.09433962264150944,0.0436192254232874,2.1627991264407798,41,0.39938743201958216,2.7071490835111485,8,0.1509433962264151,2.66769556591892,2-3 km,2-4 km
E02002880,E02002886,84,0,0,0,16,2,0,29,4,3,30,0,1180.8601450828676,0.023056200824574536,0.03571428571428571,0.03196263908914224,1.1173759968530856,51,0.7513618072962682,5.092920470035327,8,0.09523809523809523,1.1808601450828675,1-2 km,0-2 km
E02002880,E02002887,151,0,1,0,16,1,0,44,8,6,75,0,1935.864613241739,0.026016201457139638,0.039735099337748346,0.03956789829271772,1.0042256741511437,70,1.3808260523093494,9.359588415426881,15,0.09933774834437085,1.9358646132417392,1-2 km,0-2 km
E02002880,E02002888,12,0,0,0,5,0,0,6,1,0,0,0,5804.889483669878,0.015478434834836088,0,0.03638389916586672,0,12,0.43660678999040065,2.9594313105959364,3,0.25,5.804889483669879,5-6 km,4-6 km
E02002880,E02002889,74,0,1,0,38,0,2,24,3,2,2,2,3536.967608451248,0.02542536188089403,0.02702702702702703,0.0443986250369545,0.6087356760379743,70,2.0380735976607407,13.814578601374276,16,0.21621621621621623,3.536967608451248,3-4 km,2-4 km
E02002880,E02002890,117,0,4,0,72,0,1,28,1,3,7,1,4969.166675217177,0.0266633826941988,0.02564102564102564,0.04204479517434659,0.6098501737183007,107,2.947900519552798,19.981615719440345,23,0.19658119658119658,4.969166675217177,4-5 km,4-6 km
E02002880,E02002892,49,0,0,0,11,0,0,25,5,4,4,0,3092.0772334245357,0.023124072986110786,0.08163265306122448,0.043501384312243395,1.8765529959985459,41,0.48572246893523296,3.2923498117344785,7,0.14285714285714285,3.092077233424536,3-4 km,2-4 km
E02002880,E02002893,48,0,0,0,14,1,0,24,3,0,6,0,2872.5973148195117,0.01978005387841114,0,0.04226112706340344,0,42,1.7749673366629444,12.031177782463915,12,0.25,2.8725973148195116,2-3 km,2-4 km
