Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02001374,E02001352,12,0,0,0,6,0,0,4,2,0,0,0,6976.994925059851,0.015057082547455258
E02001374,E02001354,13,0,0,0,7,0,0,6,0,0,0,0,5119.117049299736,0.012783831653781608
E02001374,E02001360,25,0,0,2,8,0,0,11,3,0,1,0,4681.55802940088,0.018284027430445
E02001374,E02001362,12,0,0,0,2,4,0,6,0,0,0,0,3523.191452100044,0.013099515516797174
E02001374,E02001365,15,0,0,0,3,1,0,6,0,2,3,0,2255.2153278854466,0.010087974597873417
E02001374,E02001366,23,0,0,0,0,0,0,7,1,3,12,0,2026.7324219275251,0.008147642230271243
E02001374,E02001367,11,0,0,0,5,2,0,3,0,0,1,0,3472.2989727794366,0.009065667342939244
E02001374,E02001368,46,0,0,1,21,0,0,17,4,2,1,0,4930.242889430759,0.008798542549932656
E02001374,E02001369,29,0,0,1,6,0,0,19,2,0,1,0,3145.3843775840573,0.0075231649080268435
E02001374,E02001370,39,0,0,0,3,1,0,7,1,3,24,0,1662.2366406008314,0.011943558316241849
E02001374,E02001372,55,0,0,0,14,0,0,31,4,2,4,0,4369.743740146157,0.012880767696609972
E02001374,E02001373,95,0,0,0,31,1,0,28,4,7,24,0,1545.0295294629852,NaN
E02001374,E02001374,200,0,0,2,21,2,0,45,4,9,117,0,0,0.01032042790569088
E02001374,E02001375,12,0,0,0,2,0,0,8,0,0,2,0,2276.394696245293,0.012067448288807833
E02001374,E02001376,88,0,0,3,6,0,0,22,2,3,52,0,722.0865053240897,0.012842920090843387
E02001374,E02001377,129,0,0,4,47,1,3,51,4,5,14,0,1848.1411002506738,0.010960319295886384
E02001374,E02001378,18,0,0,0,3,0,0,5,0,0,10,0,2481.6217123069923,0.013010122019525625
E02001374,E02001381,50,0,0,0,6,0,0,12,8,7,17,0,2108.9771934821074,0.015831442022736758
E02001374,E02001383,35,0,0,0,11,0,0,13,1,1,9,0,3395.0252511918075,0.011052530919465172
E02001374,E02001384,21,0,0,0,7,1,0,4,1,3,5,0,3145.145963767646,0.009248489830981506
E02001374,E02001385,20,0,0,0,9,0,0,5,1,0,5,0,2531.150074510575,0.011431893160012861
E02001374,E02001388,14,0,0,0,5,0,0,8,1,0,0,0,4365.933877036807,0.009103362543332508
E02001374,E02001390,16,0,0,0,1,0,0,13,1,1,0,0,3764.209471275828,0.009138820187142228
E02001374,E02001391,13,0,0,0,9,0,0,3,0,1,0,0,8877.192926380545,0.01018695792381055
E02001374,E02001393,13,0,0,1,4,0,0,5,1,0,2,0,5380.3585951799505,0.010075936876109868
E02001374,E02001394,22,0,0,0,9,0,0,11,0,2,0,0,5070.092317348999,0.009432917418240644
E02001374,E02001396,24,0,0,1,6,0,0,14,3,0,0,0,4411.0062384094435,0.00976607118090547
E02001374,E02001397,13,0,0,0,6,0,0,6,0,1,0,0,7982.9764384090095,0.010338135801216272
E02001374,E02001398,17,0,0,0,4,0,0,10,1,0,2,0,5582.644199371006,0.007794261405130932
E02001374,E02001401,15,0,0,0,6,0,0,8,0,0,1,0,9426.89595262053,NaN
E02001374,E02001402,12,0,0,0,6,0,0,4,1,0,1,0,6847.149405649403,0.010233728177619465
E02001374,E02001403,13,0,0,0,2,0,0,10,0,0,1,0,8780.407635334052,0.011101262599049576
E02001374,E02001405,11,0,0,0,2,0,0,5,0,0,4,0,12694.069599602795,0.009486118988617037
E02001374,E02006932,287,0,6,8,171,3,0,44,10,14,30,1,2925.2310517893293,0.008359822009488808
E02001374,E02006933,182,0,2,2,107,0,0,40,9,4,17,1,4253.685599105004,0.009786871998671369
E02001374,E02006934,161,0,0,2,81,3,0,45,12,1,17,0,3991.6885767299723,0.011711403867851427
E02001375,E02001340,16,0,0,0,5,0,0,6,1,0,4,0,3147.009498165632,0.012958206422277206
E02001375,E02001341,25,0,0,0,8,0,1,13,3,0,0,0,6573.754975577176,0.009404797173635912
E02001375,E02001342,19,0,0,0,8,0,0,8,2,0,1,0,5230.61248193325,0.009897890952819738
E02001375,E02001343,13,0,0,0,2,0,0,8,3,0,0,0,8083.328886833367,0.010166852960944956
E02001375,E02001346,16,0,0,0,2,0,0,12,1,1,0,0,8571.572034414094,0.010912943563660361
E02001375,E02001347,24,0,0,0,8,0,0,13,2,0,1,0,7610.727078124229,0.008610649180094535
E02001375,E02001350,11,0,0,0,1,0,0,9,0,0,1,0,5319.627539422247,0.012229315987751415
E02001375,E02001351,24,0,0,0,7,0,0,13,3,0,1,0,5346.649342769201,0.011538558199993762
E02001375,E02001354,24,0,0,0,9,0,0,13,2,0,0,0,4977.002257909992,0.01338106225076692
E02001375,E02001360,17,0,0,1,6,0,0,10,0,0,0,0,6405.29398467962,0.013407411747656233
E02001375,E02001364,11,0,0,0,4,0,0,4,2,1,0,0,4611.254698428571,0.012591869725655255
E02001375,E02001366,28,0,0,0,9,0,0,9,4,1,5,0,2299.528691038807,0.021695323713388094
E02001375,E02001367,32,0,0,0,8,0,0,11,4,1,8,0,2010.758950227686,0.021294256726070673
E02001375,E02001368,27,0,0,0,6,1,0,13,5,0,2,0,7286.924707138489,0.020142105109994875
E02001375,E02001369,20,0,0,0,6,0,0,12,2,0,0,0,5420.427356283797,0.009807831861970264
E02001375,E02001370,22,0,0,0,4,0,0,16,1,0,1,0,3937.2796193005697,0.01314740915237148
E02001375,E02001372,228,0,1,1,22,4,0,71,18,4,107,0,2285.0869248378553,0.019643076715163778
E02001375,E02001373,153,0,0,0,20,1,1,44,2,3,82,0,1105.5219386478707,0.0115699159521912
E02001375,E02001374,70,0,0,0,12,3,0,32,4,2,16,1,2394.1846570465677,0.008010706462969832
E02001375,E02001375,91,0,0,0,3,1,0,23,2,0,62,0,0,0.021310219368418593
E02001375,E02001376,21,0,0,0,10,1,0,10,0,0,0,0,3116.2711623706573,0.010005717479304583
E02001375,E02001377,118,0,0,0,51,4,1,43,10,2,7,0,4225.138948669415,0.00978284399756655
E02001375,E02001378,56,0,0,0,8,2,0,18,2,1,25,0,1385.252740353996,0.009200792123117446
E02001375,E02001380,23,0,0,1,5,0,0,7,1,0,9,0,2135.4905657766262,0.010107412132682474
E02001375,E02001381,36,0,0,0,2,0,0,16,5,2,11,0,2847.2020014541627,0.010967369424533233
E02001375,E02001383,15,0,0,0,7,0,0,4,3,1,0,0,5475.861161636905,0.010645551627163683
E02001375,E02001384,28,0,0,0,7,0,1,10,4,2,4,0,3011.0257481504277,0.011748015462742829
E02001375,E02001386,17,0,0,0,2,0,0,8,2,0,5,0,4759.42966324791,0.011474638807320484
E02001375,E02001387,22,0,0,0,10,0,0,10,0,0,2,0,3182.7694661453124,0.012485980367614136
E02001375,E02001388,20,0,0,0,7,0,0,9,2,1,1,0,3417.929826494314,0.018963317580604887
E02001375,E02001389,11,0,0,0,1,1,0,4,4,0,1,0,4817.876206901363,0.01346433708995226
E02001375,E02001390,17,0,0,0,1,0,0,12,2,2,0,0,5811.914070751332,0.01252300046175178
E02001375,E02001393,40,0,0,0,11,0,0,21,4,2,2,0,4136.991512542824,0.012267114981483222
E02001375,E02001394,29,0,0,0,8,0,0,19,0,0,2,0,5034.356402270683,0.013088013372193676
E02001375,E02001395,14,0,0,0,3,0,0,10,0,1,0,0,4632.668638080696,0.010174482697916107
E02001375,E02001396,31,0,0,0,14,0,0,14,2,0,1,0,5425.372022198332,0.010505176159535931
E02001375,E02001397,14,0,0,0,5,1,1,7,0,0,0,0,6689.481479579456,0.011880683014324893
E02001375,E02001401,14,0,0,0,5,0,0,6,1,2,0,0,8066.047096645942,0.009795933986450052
E02001375,E02006932,151,0,0,3,86,0,1,48,5,3,3,2,5669.525761843052,0.015373217976173057
E02001375,E02006933,88,0,0,0,55,1,0,23,5,1,3,0,6334.521509550102,0.012753488482565987
E02001375,E02006934,188,0,1,6,107,2,1,51,11,3,6,0,7001.444772232504,0.011968595798142972
E02001376,E02001341,15,0,0,0,6,0,0,6,2,0,1,0,9795.967646843654,0.006823074638099918
E02001376,E02001343,11,0,0,0,1,0,0,8,2,0,0,0,11305.541558099843,0.008823763562373745
E02001376,E02001346,13,0,0,1,2,0,5,4,1,0,0,0,11368.061855139216,0.006571838015417912
E02001376,E02001347,19,0,0,1,8,1,0,6,1,0,2,0,8628.278837896934,0.007432654456183972
E02001376,E02001350,24,0,0,0,10,1,0,11,2,0,0,0,6368.164651924254,0.016434603096262105
E02001376,E02001351,21,0,0,0,8,1,0,9,1,2,0,0,6079.530559971561,0.01219520826485158
E02001376,E02001354,14,0,0,0,3,0,0,2,9,0,0,0,5679.327496266626,0.007811385722319679
E02001376,E02001358,23,0,0,0,15,0,0,5,1,0,2,0,4452.874135517475,0.008551702185581796
E02001376,E02001360,27,0,0,2,10,0,2,11,0,1,1,0,4337.084098491921,0.010171937167590779
E02001376,E02001364,14,0,0,0,6,0,0,3,0,0,5,0,2884.8713198100313,0.012369769148408124
E02001376,E02001365,14,0,0,0,7,3,0,2,2,0,0,0,2755.532103600958,0.007267417720980408
E02001376,E02001366,17,0,0,0,3,3,0,4,0,0,7,0,2715.2473954897246,0.0125360886036771
E02001376,E02001367,11,0,0,1,4,0,0,2,0,0,4,0,4386.951131090438,0.013117058184726284
E02001376,E02001368,38,0,0,0,17,1,0,9,0,2,9,0,4245.852054534964,0.010058748390790264
E02001376,E02001369,28,0,0,0,5,1,0,5,3,0,14,0,2447.692936430331,0.008583529417720424
E02001376,E02001370,46,0,0,0,6,2,0,15,0,1,22,0,1307.466091631933,0.010385244347891153
E02001376,E02001371,14,0,0,0,11,0,0,3,0,0,0,0,6794.992457942287,0.008606022224623838
E02001376,E02001372,38,0,0,0,21,0,1,10,2,2,2,0,5091.830245470247,0.008502457447288343
E02001376,E02001373,57,0,0,0,22,0,0,27,3,0,5,0,2267.116034787075,0.009784379490512548
E02001376,E02001374,79,0,0,3,6,1,0,23,10,5,30,1,722.0865053240898,0.009649575111972938
E02001376,E02001375,16,0,0,0,3,0,0,3,1,8,1,0,2998.4812015693824,0.009211030693743747
E02001376,E02001376,135,0,0,3,10,3,1,36,2,0,74,6,0,0.00950307404777271
E02001376,E02001377,210,0,0,3,55,4,3,43,7,6,87,2,1145.2887134417947,0.01084762266500502
E02001376,E02001378,13,0,0,0,6,0,0,3,1,0,3,0,3147.993096445213,0.009259076367835685
E02001376,E02001381,24,0,0,0,6,0,0,3,1,1,13,0,2080.175361095274,0.008824125227806156
E02001376,E02001383,35,0,0,0,15,1,0,9,0,1,9,0,2733.7558667252238,0.009011172974387803
E02001376,E02001384,21,0,0,0,7,3,0,5,0,0,6,0,3116.344131380813,0.010439202992549716
E02001376,E02001385,16,0,0,0,9,1,0,2,0,0,4,0,2079.3172229513398,0.008615092986241822
E02001376,E02001386,13,0,0,0,5,0,0,7,0,0,1,0,7555.91948397303,0.007979049501334459
E02001376,E02001388,16,0,0,0,7,2,0,3,0,1,2,1,4428.4899980207565,0.008752487237615245
E02001376,E02001389,19,0,0,0,12,0,0,4,0,0,3,0,2781.17028134686,0.012041582198657487
E02001376,E02001390,13,0,0,0,6,0,0,1,0,4,2,0,3305.688292141338,0.013785387949518309
E02001376,E02001394,20,0,0,0,10,1,0,7,1,0,1,0,4611.812371946678,0.008636347527147118
E02001376,E02001396,15,0,0,0,6,0,0,8,0,0,1,0,4003.475302577082,0.009344934087781155
E02001376,E02001401,20,0,0,0,6,0,0,10,1,1,2,0,9663.739786278675,0.010168486433786492
E02001376,E02006932,291,0,0,2,122,10,0,38,11,9,98,1,2203.1445464652397,0.011195586292029587
E02001376,E02006933,170,0,0,1,107,2,0,27,3,1,28,1,3592.416214638421,0.009606671717046171
E02001376,E02006934,140,0,0,2,81,3,0,19,5,1,29,0,3269.602071405882,0.013224693319598102
E02001377,E02001347,12,0,0,1,0,1,0,9,0,0,1,0,9580.555281964407,0.01253370418210467
E02001377,E02001350,14,0,0,0,4,0,0,6,1,1,2,0,7431.675618363388,0.015007755602717943
E02001377,E02001360,25,0,0,1,4,0,0,10,5,1,4,0,4520.828417613515,0.012600263231338615
E02001377,E02001364,22,0,0,0,17,2,0,2,0,0,1,0,3487.455038887811,0.012043845720446781
E02001377,E02001366,13,0,0,0,6,1,0,5,0,0,1,0,3768.9982034089485,0.01371822866772622
E02001377,E02001368,34,0,0,1,11,0,0,12,2,0,8,0,4030.5383408299563,0.016294920653202132
E02001377,E02001369,24,0,0,0,1,0,0,8,1,0,14,0,2659.8451683098706,0.010729076761504605
E02001377,E02001370,15,0,0,0,5,0,0,6,1,0,3,0,1910.049810709714,0.009382892204479345
E02001377,E02001372,38,0,0,0,16,0,0,16,1,1,4,0,5930.774712581474,0.013830973161248088
E02001377,E02001373,25,0,0,0,5,0,0,9,1,1,9,0,3393.1706297136584,0.013826902785184118
E02001377,E02001374,40,0,0,0,4,2,0,12,6,1,15,0,1848.1411002506736,0.012201308823046878
E02001377,E02001376,29,0,0,0,2,2,0,3,0,0,22,0,1186.8717157840904,0.0086993071305042809
E02001377,E02001377,276,0,0,2,20,2,1,32,3,4,211,1,0,0.016697607388475876
E02001377,E02001381,32,0,0,0,3,1,0,9,1,0,18,0,1752.3571803099308,0.009597119152257904
E02001377,E02001383,43,0,0,0,9,2,0,10,2,1,19,0,1672.1263662608644,0.007342881275636955
E02001377,E02001384,42,0,0,0,12,0,0,9,1,0,20,0,2732.898729009516,0.01089401524693108
E02001377,E02001386,13,0,0,0,6,1,0,3,1,1,1,0,7364.4189431768755,0.011234017861547494
E02001377,E02001388,20,0,0,0,13,0,0,3,1,0,3,0,4352.807905880239,0.012736747203110535
E02001377,E02001390,24,0,0,0,4,0,0,9,3,0,8,0,2259.235889460051,0.010009284711399804
E02001377,E02001393,20,0,0,2,8,0,0,6,1,0,3,0,5289.38424805275,0.013754089005792907
E02001377,E02001394,41,0,0,1,11,2,0,7,6,0,14,0,4312.696848013261,0.012659334356008658
E02001377,E02001396,14,0,0,1,5,0,0,4,3,0,1,0,3134.5667871533456,0.012437958751098635
E02001377,E02001398,14,0,0,0,2,1,0,6,0,1,4,0,4437.035991291208,0.01282340716499915
E02001377,E02001401,23,0,0,0,4,1,0,13,0,3,2,0,9335.921605493331,0.012554280278169223
E02001377,E02001402,15,0,0,0,11,0,0,3,1,0,0,0,6501.633144515843,0.0115266090951275
E02001377,E02001403,15,0,0,3,0,0,0,6,0,0,6,0,8434.891374200492,0.014999152595519193
E02001377,E02001405,11,0,0,0,3,0,0,2,1,0,5,0,12603.095252475596,0.015854815774284863
E02001377,E02006932,432,0,1,8,81,14,0,37,4,16,271,0,1473.7208078232516,0.009841202984752703
E02001377,E02006933,304,0,0,5,52,16,0,27,7,11,183,3,2530.786714174061,0.010079167119311642
E02001377,E02006934,138,0,0,3,52,3,1,16,2,5,56,0,2922.2678809526988,0.012652570808332103
E02001378,E02001340,13,0,0,0,1,1,0,6,0,1,4,0,3001.50530481295,0.009495086196415996
E02001378,E02001341,23,0,0,2,7,0,1,13,0,0,0,0,7033.686785062823,0.014015483057649818
E02001378,E02001343,17,0,0,1,4,0,0,11,1,0,0,0,8394.833351406802,0.013372278220170382
E02001378,E02001346,27,0,0,1,2,0,0,18,4,1,1,0,8220.068758694002,0.012631139887020755
E02001378,E02001347,33,0,0,0,9,0,0,21,1,1,1,0,8939.497985256708,0.010452024688613826
E02001378,E02001350,20,0,0,0,3,1,0,14,0,1,1,0,6648.398446554725,NaN
