MSOA11CD,lon,lat,centroid
E02000411,-0.0608059,51.5945082,"c(-0.0608059, 51.5945082)"
E02000490,0.1959765,51.537465,"c(0.1959765, 51.537465)"
E02000499,-0.3946566,51.5777627,"c(-0.3946566, 51.5777627)"
E02000418,-0.12845153994488628,51.58676362261937,"c(-0.128451539944886, 51.5867636226194)"
E02000498,-0.4318994,51.5807917,"c(-0.4318994, 51.5807917)"
E02000419,-0.1011216,51.5871077,"c(-0.1011216, 51.5871077)"
E02000726,-0.0042343,51.5363738,"c(-0.0042343, 51.5363738)"
E02000727,0.03842266218716813,51.54094438273541,"c(0.0384226621871681, 51.5409443827354)"
E02000724,0.0399261,51.5396749,"c(0.0399261, 51.5396749)"
E02000725,0.0038096972329708383,51.54288822185707,"c(0.00380969723297084, 51.5428882218571)"
E02000722,0.01306180024784034,51.54382084612048,"c(0.0130618002478403, 51.5438208461205)"
E02000723,0.0546989,51.5436499,"c(0.0546989, 51.5436499)"
E02000720,0.0337817121973531,51.547260770745304,"c(0.0337817121973531, 51.5472607707453)"
E02000721,0.0261721,51.5442149,"c(0.0261721, 51.5442149)"
E02006796,-0.3948645,51.5585279,"c(-0.3948645, 51.5585279)"
E02000728,0.0554971,51.5408314,"c(0.0554971, 51.5408314)"
E02006795,-0.3712835,51.5721487,"c(-0.3712835, 51.5721487)"
E02000729,0.020559874061007885,51.53688800171623,"c(0.0205598740610079, 51.5368880017162)"
E02006794,-0.06795863960070453,51.60396762257186,"c(-0.0679586396007045, 51.6039676225719)"
E02006793,-0.07615256182875202,51.6126064291872,"c(-0.076152561828752, 51.6126064291872)"
E02006792,-0.2706800959357785,51.49290336289785,"c(-0.270680095935779, 51.4929033628978)"
E02006791,-0.2643507,51.4981145,"c(-0.2643507, 51.4981145)"
E02006799,0.1252210335669314,51.55994774016911,"c(0.125221033566931, 51.5599477401691)"
E02006798,-0.0338181,51.4772237,"c(-0.0338181, 51.4772237)"
E02000676,-0.04231377570567298,51.439409376054336,"c(-0.042313775705673, 51.4394093760543)"
E02000677,-0.0184085,51.4366161,"c(-0.0184085, 51.4366161)"
E02000674,-0.001949766333629038,51.441310809408314,"c(-0.00194976633362904, 51.4413108094083)"
E02000675,0.019318566040282245,51.44178462890518,"c(0.0193185660402822, 51.4417846289052)"
E02000672,-0.0227752,51.4447669,"c(-0.0227752, 51.4447669)"
E02000673,-0.05515251375028378,51.4446464076503,"c(-0.0551525137502838, 51.4446464076503)"
E02000670,-0.01425403787895839,51.443040273524076,"c(-0.0142540378789584, 51.4430402735241)"
E02000671,-0.0422628,51.4468592,"c(-0.0422628, 51.4468592)"
E02000678,0.009439513040295488,51.43401223551319,"c(0.00943951304029549, 51.4340122355132)"
E02000679,-0.04640586861611967,51.43413480297896,"c(-0.0464058686161197, 51.434134802979)"
E02000956,-0.1739235,51.429936,"c(-0.1739235, 51.429936)"
E02000957,-0.1635576,51.4247044,"c(-0.1635576, 51.4247044)"
E02000954,-0.15976719300796888,51.42841443832566,"c(-0.159767193007969, 51.4284144383257)"
E02000955,-0.16186724582842835,51.42715059496914,"c(-0.161867245828428, 51.4271505949691)"
E02000953,-0.18343058417726615,51.43672559445713,"c(-0.183430584177266, 51.4367255944571)"
E02000950,-0.21678677955717576,51.44181121962639,"c(-0.216786779557176, 51.4418112196264)"
E02000951,-0.1473354,51.4382739,"c(-0.1473354, 51.4382739)"
E02000136,0.09429393015679588,51.40618829839314,"c(0.0942939301567959, 51.4061882983931)"
E02000137,-0.0022191,51.4069129,"c(-0.0022191, 51.4069129)"
E02000134,0.0149831,51.4122517,"c(0.0149831, 51.4122517)"
E02000135,-0.05958274501751483,51.410952349070556,"c(-0.0595827450175148, 51.4109523490706)"
E02000132,-0.02829598949040358,51.412201464142186,"c(-0.0282959894904036, 51.4122014641422)"
E02000133,0.05617387929089313,51.41058206274695,"c(0.0561738792908931, 51.4105820627469)"
E02000130,-0.0513852744920694,51.41785218342712,"c(-0.0513852744920694, 51.4178521834271)"
E02000958,-0.1497017288861654,51.42052657104371,"c(-0.149701728886165, 51.4205265710437)"
E02000131,-0.0718807,51.4156484,"c(-0.0718807, 51.4156484)"
E02000959,-0.1428893713756638,51.42317069760035,"c(-0.142889371375664, 51.4231706976003)"
E02000138,-0.01750461840586878,51.407022844653305,"c(-0.0175046184058688, 51.4070228446533)"
E02000139,-0.044056,51.409423,"c(-0.044056, 51.409423)"
E02000866,-0.0362536579427958,51.5316759404119,"c(-0.0362536579427958, 51.5316759404119)"
E02000867,-0.0220602,51.5307489,"c(-0.0220602, 51.5307489)"
E02000864,-0.0295651,51.5357188,"c(-0.0295651, 51.5357188)"
E02000865,-0.05447678308627394,51.53290238929138,"c(-0.0544767830862739, 51.5329023892914)"
E02000863,-0.14655063963279222,51.34433226275721,"c(-0.146550639632792, 51.3443322627572)"
E02000861,-0.1789024,51.3511172,"c(-0.1789024, 51.3511172)"
E02000046,-0.1905532,51.6035424,"c(-0.1905532, 51.6035424)"
E02000047,-0.26324813448952933,51.60364934710243,"c(-0.263248134489529, 51.6036493471024)"
E02000044,-0.2544216177243496,51.61021575899855,"c(-0.25442161772435, 51.6102157589985)"
E02000045,-0.14901705227666864,51.605047563767755,"c(-0.149017052276669, 51.6050475637678)"
E02000042,-0.17805648454912312,51.61214919253612,"c(-0.178056484549123, 51.6121491925361)"
E02000043,-0.1897046,51.6090811,"c(-0.1897046, 51.6090811)"
E02000868,-0.06201451656737347,51.52900611175811,"c(-0.0620145165673735, 51.5290061117581)"
E02006854,-0.02593100100908963,51.501730161551755,"c(-0.0259310010090896, 51.5017301615518)"
E02000041,-0.27580482371670373,51.61425224982979,"c(-0.275804823716704, 51.6142522498298)"
E02000869,-0.07200747379357103,51.52837172851732,"c(-0.072007473793571, 51.5283717285173)"
E02006853,-0.02583355784197323,51.4975630071158,"c(-0.0258335578419732, 51.4975630071158)"
E02000048,-0.2096661,51.6003976,"c(-0.2096661, 51.6003976)"
E02000049,-0.2466201,51.6010622,"c(-0.2466201, 51.6010622)"
E02000236,-0.1508551,51.318745,"c(-0.1508551, 51.318745)"
E02000237,-0.11862601970428155,51.30354359234428,"c(-0.118626019704282, 51.3035435923443)"
E02000234,-0.12777264989196072,51.32261227273255,"c(-0.127772649891961, 51.3226122727325)"
E02000235,-0.1023464,51.3246239,"c(-0.1023464, 51.3246239)"
E02000232,-0.069213,51.3258074,"c(-0.069213, 51.3258074)"
E02000233,-0.1040776,51.3242571,"c(-0.1040776, 51.3242571)"
E02000230,-0.11127930168238125,51.338447597562286,"c(-0.111279301682381, 51.3384475975623)"
E02000231,-0.13395990692429388,51.33377139513555,"c(-0.133959906924294, 51.3337713951355)"
E02000238,-0.3485613902572425,51.55244490086003,"c(-0.348561390257242, 51.55244490086)"
E02000239,-0.3291190329149808,51.55328276195525,"c(-0.329119032914981, 51.5532827619553)"
E02000546,-0.3758184,51.4616878,"c(-0.3758184, 51.4616878)"
E02000547,-0.41971011503453803,51.45564535609805,"c(-0.419710115034538, 51.4556453560981)"
E02000367,-0.0564609,51.5392055,"c(-0.0564609, 51.5392055)"
E02000364,-0.0659378362723226,51.54594743719436,"c(-0.0659378362723226, 51.5459474371944)"
E02000365,-0.0753731,51.5428308,"c(-0.0753731, 51.5428308)"
E02000362,-0.032750730465095246,51.54483630715445,"c(-0.0327507304650952, 51.5448363071544)"
E02000363,-0.04647383566563564,51.54588424329419,"c(-0.0464738356656356, 51.5458842432942)"
E02000360,-0.06431145675086802,51.550616860227464,"c(-0.064311456750868, 51.5506168602275)"
E02000361,-0.05543114677604652,51.547357212623204,"c(-0.0554311467760465, 51.5473572126232)"
E02000368,-0.06710203347276783,51.53500491990903,"c(-0.0671020334727678, 51.535004919909)"
E02000369,-0.08192390093257504,51.5364474826678,"c(-0.081923900932575, 51.5364474826678)"
E02000287,-0.15240692668627354,51.65517502311484,"c(-0.152406926686274, 51.6551750231148)"
E02000206,-0.09395424488940242,51.3925713941951,"c(-0.0939542448894024, 51.3925713941951)"
E02000286,-0.09866404264699953,51.656406762643954,"c(-0.0986640426469995, 51.656406762644)"
E02000207,-0.06985352760629979,51.3894666438803,"c(-0.0698535276062998, 51.3894666438803)"
E02000285,-0.07221348068208072,51.65950252336001,"c(-0.0722134806820807, 51.65950252336)"
E02000204,-0.1142764,51.3937973,"c(-0.1142764, 51.3937973)"
E02000284,-0.08646652119918834,51.65912005019136,"c(-0.0864665211991883, 51.6591200501914)"
E02000283,-0.0371466,51.6598939,"c(-0.0371466, 51.6598939)"
E02000202,-0.10929349405967721,51.395341077529785,"c(-0.109293494059677, 51.3953410775298)"
E02000282,-0.0453725,51.6630092,"c(-0.0453725, 51.6630092)"
E02000203,-0.0996416,51.3984943,"c(-0.0996416, 51.3984943)"
E02000281,-0.0648881,51.6624992,"c(-0.0648881, 51.6624992)"
E02000200,-0.07958090058404886,51.40252591282975,"c(-0.0795809005840489, 51.4025259128298)"
E02000280,-0.08320789544793246,51.66654129483342,"c(-0.0832078954479325, 51.6665412948334)"
E02000201,-0.0710884,51.400646,"c(-0.0710884, 51.400646)"
E02000289,-0.11882622102869896,51.65269185009816,"c(-0.118826221028699, 51.6526918500982)"
E02000208,-0.10729546082479469,51.38785902884075,"c(-0.107295460824795, 51.3878590288408)"
E02000288,-0.04633026047991379,51.64933061516475,"c(-0.0463302604799138, 51.6493306151648)"
E02000209,-0.12398913512550946,51.38664630804372,"c(-0.123989135125509, 51.3866463080437)"
E02000556,-0.11957501184217317,51.56456028458402,"c(-0.119575011842173, 51.564560284584)"
E02000557,-0.135959,51.5628815,"c(-0.135959, 51.5628815)"
E02000554,-0.1239979,51.5702743,"c(-0.1239979, 51.5702743)"
E02000555,-0.13079137767197763,51.56871591920432,"c(-0.130791377671978, 51.5687159192043)"
E02000552,-0.42095693923643057,51.43758436170881,"c(-0.420956939236431, 51.4375843617088)"
E02000553,-0.3911904149522976,51.43174387010505,"c(-0.391190414952298, 51.4317438701051)"
E02000550,-0.4126736,51.4449781,"c(-0.4126736, 51.4449781)"
E02000551,-0.38386003097301064,51.438728187177745,"c(-0.383860030973011, 51.4387281871777)"
E02000558,-0.1152792,51.560426,"c(-0.1152792, 51.560426)"
E02000559,-0.1018845215409709,51.55956773169133,"c(-0.101884521540971, 51.5595677316913)"
E02000466,0.1759439,51.6034352,"c(0.1759439, 51.6034352)"
E02000467,0.21726015670401272,51.60710136395074,"c(0.217260156704013, 51.6071013639507)"
E02000464,0.21865880028019313,51.612244297209145,"c(0.218658800280193, 51.6122442972091)"
E02000465,0.23638023726207283,51.604279453867804,"c(0.236380237262073, 51.6042794538678)"
E02000462,-0.358614239822856,51.56026704402169,"c(-0.358614239822856, 51.5602670440217)"
E02000463,-0.374916242764747,51.56111533172237,"c(-0.374916242764747, 51.5611153317224)"
E02000460,-0.36758177244913387,51.56651242141353,"c(-0.367581772449134, 51.5665124214135)"
E02000461,-0.3396503086996596,51.56722266439864,"c(-0.33965030869966, 51.5672226643986)"
E02000468,0.1612754,51.5988158,"c(0.1612754, 51.5988158)"
E02000469,0.2113797,51.5990141,"c(0.2113797, 51.5990141)"
E02000706,-0.1674552,51.406616,"c(-0.1674552, 51.406616)"
E02000787,-0.2880602079782667,51.469091203444776,"c(-0.288060207978267, 51.4690912034448)"
E02000707,-0.13136802651324028,51.3997306690961,"c(-0.13136802651324, 51.3997306690961)"
E02000786,-0.2545914840494439,51.468578911241956,"c(-0.254591484049444, 51.468578911242)"
E02000704,-0.22953569982642993,51.40737153602089,"c(-0.22953569982643, 51.4073715360209)"
E02000785,-0.28668531711393624,51.475822987501594,"c(-0.286685317113936, 51.4758229875016)"
E02000705,-0.13866674271554127,51.405523547229855,"c(-0.138666742715541, 51.4055235472299)"
E02000784,-0.23738137329486927,51.47971362145679,"c(-0.237381373294869, 51.4797136214568)"
E02000702,-0.1497016,51.4097644,"c(-0.1497016, 51.4097644)"
E02000783,0.07823026909063154,51.54642820797772,"c(0.0782302690906315, 51.5464282079777)"
E02000703,-0.203255,51.4026895,"c(-0.203255, 51.4026895)"
E02000782,0.07389020207830642,51.552027936677135,"c(0.0738902020783064, 51.5520279366771)"
E02000700,-0.1780174,51.4092186,"c(-0.1780174, 51.4092186)"
E02000781,0.09660858902026619,51.55450285759567,"c(0.0966085890202662, 51.5545028575957)"
E02000701,-0.15930434992963957,51.40931616969512,"c(-0.15930434992964, 51.4093161696951)"
E02000780,0.0822802,51.5591652,"c(0.0822802, 51.5591652)"
E02000708,-0.23876498383199618,51.398739500057104,"c(-0.238764983831996, 51.3987395000571)"
E02000789,-0.2932209794413952,51.459993455118536,"c(-0.293220979441395, 51.4599934551185)"
E02000709,-0.21385702718862568,51.39548930477368,"c(-0.213857027188626, 51.3954893047737)"
E02000788,-0.2668349,51.4654238,"c(-0.2668349, 51.4654238)"
E02000657,-0.03230278218546462,51.471629503986044,"c(-0.0323027821854646, 51.471629503986)"
E02000654,-0.031204,51.4835515,"c(-0.031204, 51.4835515)"
E02000655,-0.0526638,51.4780023,"c(-0.0526638, 51.4780023)"
E02000652,-0.13853304816834483,51.41630457668142,"c(-0.138533048168345, 51.4163045766814)"
E02000653,-0.038777591470079364,51.48815518723767,"c(-0.0387775914700794, 51.4881551872377)"
E02000650,-0.08352502656060054,51.423657055911775,"c(-0.0835250265606005, 51.4236570559118)"
E02000651,-0.1245612,51.4154674,"c(-0.1245612, 51.4154674)"
E02000658,-0.045268862351216715,51.47262613462915,"c(-0.0452688623512167, 51.4726261346292)"
E02000659,-0.0091538,51.4676172,"c(-0.0091538, 51.4676172)"
E02000936,-0.2187449,51.4570091,"c(-0.2187449, 51.4570091)"
E02000937,-0.1648683393410165,51.455591491798344,"c(-0.164868339341016, 51.4555914917983)"
E02000934,-0.17861694772109007,51.45991525758541,"c(-0.17861694772109, 51.4599152575854)"
E02000935,-0.2489929220568081,51.454567165403695,"c(-0.248992922056808, 51.4545671654037)"
E02000932,-0.20497120388389795,51.46170938119467,"c(-0.204971203883898, 51.4617093811947)"
E02000933,-0.2379267816052101,51.46040184959612,"c(-0.23792678160521, 51.4604018495961)"
E02000930,-0.16541263441746137,51.46400369329318,"c(-0.165412634417461, 51.4640036932932)"
E02000931,-0.15898330700870597,51.464968862194084,"c(-0.158983307008706, 51.4649688621941)"
E02000116,-0.23727426118600867,51.54809327761885,"c(-0.237274261186009, 51.5480932776188)"
E02000197,-0.12555790505465245,51.40643386632838,"c(-0.125557905054652, 51.4064338663284)"
E02000117,-0.2518878768701745,51.54563954707774,"c(-0.251887876870174, 51.5456395470777)"
E02000196,-0.1212556,51.4073225,"c(-0.1212556, 51.4073225)"
E02000114,-0.2293167561556114,51.54710360334887,"c(-0.229316756155611, 51.5471036033489)"
E02000195,-0.10086085688299959,51.41478793516048,"c(-0.100860856883, 51.4147879351605)"
E02000115,-0.210919588965202,51.54673409180942,"c(-0.210919588965202, 51.5467340918094)"
E02000194,-0.0870190115806629,51.4171474675189,"c(-0.0870190115806629, 51.4171474675189)"
E02000112,-0.2867587,51.55334,"c(-0.2867587, 51.55334)"
E02000193,-0.12416007015105043,51.51763472649101,"c(-0.12416007015105, 51.517634726491)"
E02000113,-0.2608576679392074,51.54957677006952,"c(-0.260857667939207, 51.5495767700695)"
E02000192,-0.11352731721538152,51.52176511683875,"c(-0.113527317215382, 51.5217651168388)"
E02000110,-0.2298378,51.5551015,"c(-0.2298378, 51.5551015)"
E02000191,-0.1339407,51.5219153,"c(-0.1339407, 51.5219153)"
E02000938,-0.23190302073148877,51.45210871060508,"c(-0.231903020731489, 51.4521087106051)"
E02000111,-0.3032287484374892,51.55213751173187,"c(-0.303228748437489, 51.5521375117319)"
E02000190,-0.12418936271692886,51.52686804076573,"c(-0.124189362716929, 51.5268680407657)"
E02000939,-0.15820304393382648,51.45511318171468,"c(-0.158203043933826, 51.4551131817147)"
E02000118,-0.2921019,51.5416391,"c(-0.2921019, 51.5416391)"
E02000199,-0.09180210864481993,51.402587638463466,"c(-0.0918021086448199, 51.4025876384635)"
E02000119,-0.26099840904896926,51.541136209579264,"c(-0.260998409048969, 51.5411362095793)"
E02000198,-0.10124469603462466,51.40355984162422,"c(-0.101244696034625, 51.4035598416242)"
E02000846,-0.193441630135641,51.3745603553253,"c(-0.193441630135641, 51.3745603553253)"
E02000847,-0.23187176132819032,51.3730083229924,"c(-0.23187176132819, 51.3730083229924)"
E02000844,-0.1703505,51.3772844,"c(-0.1703505, 51.3772844)"
E02000845,-0.23956769491775595,51.37751388729242,"c(-0.239567694917756, 51.3775138872924)"
E02000842,-0.20856049220835923,51.38466895438471,"c(-0.208560492208359, 51.3846689543847)"
E02000843,-0.1597614,51.377382,"c(-0.1597614, 51.377382)"
E02000840,-0.1719147,51.3853312,"c(-0.1719147, 51.3853312)"
E02000026,-0.15680129088510703,51.64492152069844,"c(-0.156801290885107, 51.6449215206984)"
E02000841,-0.1869648,51.3825757,"c(-0.1869648, 51.3825757)"
E02000027,-0.2037027688383039,51.64598485401311,"c(-0.203702768838304, 51.6459848540131)"
E02000024,-0.20379597004952793,51.653014276573664,"c(-0.203795970049528, 51.6530142765737)"
E02000025,-0.1783215,51.6490346,"c(-0.1783215, 51.6490346)"
E02000022,0.0809818,51.5314832,"c(0.0809818, 51.5314832)"
E02000023,0.1167893,51.528019,"c(0.1167893, 51.528019)"
E02006836,-0.2061453652939166,51.3456536146966,"c(-0.206145365293917, 51.3456536146966)"
E02000020,0.0921441,51.531048,"c(0.0921441, 51.531048)"
E02000021,0.15565069178984084,51.53161172454455,"c(0.155650691789841, 51.5316117245445)"
E02000848,-0.2202836,51.3688433,"c(-0.2202836, 51.3688433)"
E02000849,-0.1538737,51.36894,"c(-0.1538737, 51.36894)"
E02000028,-0.17782730187688334,51.64478093043867,"c(-0.177827301876883, 51.6447809304387)"
E02000029,-0.16449170501479315,51.64306596435554,"c(-0.164491705014793, 51.6430659643555)"
E02000376,-0.23075693794599478,51.50164817183656,"c(-0.230756937945995, 51.5016481718366)"
E02000377,-0.2435038,51.5037831,"c(-0.2435038, 51.5037831)"
E02000374,-0.2405465,51.5065738,"c(-0.2405465, 51.5065738)"
E02000375,-0.22455438523787943,51.50731043207065,"c(-0.224554385237879, 51.5073104320707)"
E02000372,-0.23976606418692634,51.515758584104034,"c(-0.239766064186926, 51.515758584104)"
E02000373,-0.2350441,51.5123121,"c(-0.2350441, 51.5123121)"
E02000370,-0.0928451,51.5314852,"c(-0.0928451, 51.5314852)"
E02000371,-0.0831882,51.5298115,"c(-0.0831882, 51.5298115)"
E02000378,-0.221998,51.5012887,"c(-0.221998, 51.5012887)"
E02000379,-0.2434433,51.5036037,"c(-0.2434433, 51.5036037)"
E02000297,-0.07961974968442624,51.63582205673454,"c(-0.0796197496844262, 51.6358220567345)"
E02000216,-0.08603589870811823,51.36997812612753,"c(-0.0860358987081182, 51.3699781261275)"
E02000296,-0.13388701401469216,51.63929804125171,"c(-0.133887014014692, 51.6392980412517)"
E02000217,-0.1100477,51.371817,"c(-0.1100477, 51.371817)"
E02000295,-0.1177485252360566,51.636445596942245,"c(-0.117748525236057, 51.6364455969422)"
E02000214,-0.06741140314268948,51.379905840476845,"c(-0.0674114031426895, 51.3799058404768)"
E02000294,-0.046660735836548554,51.6387019864762,"c(-0.0466607358365486, 51.6387019864762)"
E02000215,-0.08341949033506624,51.379680360486475,"c(-0.0834194903350662, 51.3796803604865)"
E02000293,-0.09370344912427013,51.642807537863725,"c(-0.0937034491242701, 51.6428075378637)"
E02000212,-0.1140697968176467,51.38163450511922,"c(-0.114069796817647, 51.3816345051192)"
E02000213,-0.09990899167758008,51.38302324169222,"c(-0.0999089916775801, 51.3830232416922)"
E02000210,-0.07754747419584684,51.383617284799385,"c(-0.0775474741958468, 51.3836172847994)"
E02000290,-0.0369026328717433,51.64668401238237,"c(-0.0369026328717433, 51.6466840123824)"
E02000211,-0.0442426,51.385338,"c(-0.0442426, 51.385338)"
E02000299,-0.0547311,51.6321211,"c(-0.0547311, 51.6321211)"
E02000218,-0.0318557,51.3630331,"c(-0.0318557, 51.3630331)"
E02000298,-0.10089882334494482,51.633712037141834,"c(-0.100898823344945, 51.6337120371418)"
E02000219,-0.04558319712035865,51.37193208303307,"c(-0.0455831971203587, 51.3719320830331)"
E02000526,-0.2508370557930211,51.492903638393116,"c(-0.250837055793021, 51.4929036383931)"
E02000524,-0.46910879193238364,51.489303913172336,"c(-0.469108791932384, 51.4893039131723)"
E02000525,-0.42979451089012305,51.486661325403226,"c(-0.429794510890123, 51.4866613254032)"
E02000522,-0.47206292826242946,51.50414027725259,"c(-0.472062928262429, 51.5041402772526)"
E02000523,-0.4252327,51.4995756,"c(-0.4252327, 51.4995756)"
E02000520,-0.4202623,51.5111258,"c(-0.4202623, 51.5111258)"
E02000521,-0.4553921331087968,51.50497715499581,"c(-0.455392133108797, 51.5049771549958)"
E02000528,-0.3006951,51.4880249,"c(-0.3006951, 51.4880249)"
E02000529,-0.3719362238617772,51.4903401134982,"c(-0.371936223861777, 51.4903401134982)"
E02000476,0.1806614860098986,51.58051589472462,"c(0.180661486009899, 51.5805158947246)"
E02000477,0.20535834859740443,51.57518661320356,"c(0.205358348597404, 51.5751866132036)"
E02000474,0.16357205180696116,51.58451848041108,"c(0.163572051806961, 51.5845184804111)"
E02000475,0.2090556,51.5830412,"c(0.2090556, 51.5830412)"
E02000472,0.169027,51.5896346,"c(0.169027, 51.5896346)"
E02000473,0.2241672,51.586965,"c(0.2241672, 51.586965)"
E02000470,0.23559449622390066,51.59559559306157,"c(0.235594496223901, 51.5955955930616)"
E02000471,0.17548647970138778,51.59380125254171,"c(0.175486479701388, 51.5938012525417)"
E02000478,0.23014974454860404,51.57025975366132,"c(0.230149744548604, 51.5702597536613)"
E02000479,0.1918018578555207,51.571456889403976,"c(0.191801857855521, 51.571456889404)"
E02000716,0.04427986051144293,51.54946446283079,"c(0.0442798605114429, 51.5494644628308)"
E02000797,-0.3338339,51.4452576,"c(-0.3338339, 51.4452576)"
E02000717,0.04833349822633919,51.54871821148613,"c(0.0483334982263392, 51.5487182114861)"
E02000796,-0.37355893347202224,51.4474333260365,"c(-0.373558933472022, 51.4474333260365)"
E02000714,0.02392439403584764,51.55333311681803,"c(0.0239243940358476, 51.553333116818)"
E02000795,-0.2988465,51.4465798,"c(-0.2988465, 51.4465798)"
E02000715,0.06138183310844946,51.551798864314996,"c(0.0613818331084495, 51.551798864315)"
E02000794,-0.3363431141326517,51.45359644472226,"c(-0.336343114132652, 51.4535964447223)"
E02000712,-0.19596900695445926,51.38932100498759,"c(-0.195969006954459, 51.3893210049876)"
E02000793,-0.35997093929303825,51.45292758829865,"c(-0.359970939293038, 51.4529275882986)"
E02000713,-0.2194919,51.3892604,"c(-0.2194919, 51.3892604)"
E02000792,-0.3130949,51.4539332,"c(-0.3130949, 51.4539332)"
E02000710,-0.17319139591240626,51.39685069466028,"c(-0.173191395912406, 51.3968506946603)"
E02000791,-0.3009780667122418,51.45531021165113,"c(-0.300978066712242, 51.4553102116511)"
E02000711,-0.19079690090119722,51.396495240241215,"c(-0.190796900901197, 51.3964952402412)"
E02000790,-0.3227266,51.4577552,"c(-0.3227266, 51.4577552)"
E02000718,0.0616598,51.5491583,"c(0.0616598, 51.5491583)"
E02000799,-0.337806133519628,51.43892406133174,"c(-0.337806133519628, 51.4389240613317)"
E02000719,0.012571919183616208,51.54747849913538,"c(0.0125719191836162, 51.5474784991354)"
E02000798,-0.35439837271435476,51.44118882797741,"c(-0.354398372714355, 51.4411888279774)"
E02000626,-0.10435450493480757,51.47051729982231,"c(-0.104354504934808, 51.4705172998223)"
E02000627,-0.1294143,51.4653037,"c(-0.1294143, 51.4653037)"
E02000624,-0.1067532,51.4773138,"c(-0.1067532, 51.4773138)"
E02000625,-0.1333097,51.4736033,"c(-0.1333097, 51.4736033)"
E02000622,-0.1083126,51.4801808,"c(-0.1083126, 51.4801808)"
E02000623,-0.12880743238926645,51.479031907097536,"c(-0.128807432389266, 51.4790319070975)"
E02000620,-0.1112362,51.4886508,"c(-0.1112362, 51.4886508)"
E02000621,-0.1275183,51.4818625,"c(-0.1275183, 51.4818625)"
E02000628,-0.1125102,51.4704235,"c(-0.1125102, 51.4704235)"
E02000629,-0.1295857,51.4654036,"c(-0.1295857, 51.4654036)"
E02000906,-0.027461769253019762,51.589721617395085,"c(-0.0274617692530198, 51.5897216173951)"
E02000907,-0.004216324666051058,51.58862765271513,"c(-0.00421632466605106, 51.5886276527151)"
E02000904,-0.0055967,51.5947656,"c(-0.0055967, 51.5947656)"
E02000905,-0.0182827,51.5935507,"c(-0.0182827, 51.5935507)"
E02000902,-0.0164728,51.6048934,"c(-0.0164728, 51.6048934)"
E02000983,-0.13775218872324824,51.48638412772946,"c(-0.137752188723248, 51.4863841277295)"
E02000903,-0.0332019,51.5993514,"c(-0.0332019, 51.5993514)"
E02000982,-0.1481683,51.4900344,"c(-0.1481683, 51.4900344)"
E02000900,-0.0291584,51.6140477,"c(-0.0291584, 51.6140477)"
E02000981,-0.1416738,51.4898065,"c(-0.1416738, 51.4898065)"
E02000901,0.0015297033986862592,51.60655123292587,"c(0.00152970339868626, 51.6065512329259)"
E02000980,-0.1289608,51.4924842,"c(-0.1289608, 51.4924842)"
E02000908,-0.0367614,51.5875845,"c(-0.0367614, 51.5875845)"
E02000909,-0.004356405543839449,51.582670100852916,"c(-0.00435640554383945, 51.5826701008529)"
E02000856,-0.14635752500815993,51.35812597103122,"c(-0.14635752500816, 51.3581259710312)"
E02000857,-0.19820385527487108,51.35787349524753,"c(-0.198203855274871, 51.3578734952475)"
E02000854,-0.1683855,51.3627583,"c(-0.1683855, 51.3627583)"
E02000855,-0.2170848546128679,51.3596523713647,"c(-0.217084854612868, 51.3596523713647)"
E02000852,-0.18046864763714496,51.36612217035062,"c(-0.180468647637145, 51.3661221703506)"
E02000853,-0.2055946,51.3663087,"c(-0.2055946, 51.3663087)"
E02000850,-0.13237679087286566,51.3674593572836,"c(-0.132376790872866, 51.3674593572836)"
E02000036,-0.2566453,51.6202327,"c(-0.2566453, 51.6202327)"
E02000851,-0.19071779453607987,51.36684823336949,"c(-0.19071779453608, 51.3668482333695)"
E02000037,-0.2879662,51.6236057,"c(-0.2879662, 51.6236057)"
E02000034,-0.1634998,51.6213146,"c(-0.1634998, 51.6213146)"
E02000035,-0.17662554439266875,51.62072564098309,"c(-0.176625544392669, 51.6207256409831)"
E02000032,-0.1426476,51.632365,"c(-0.1426476, 51.632365)"
E02000033,-0.1489154091959918,51.62791280424539,"c(-0.148915409195992, 51.6279128042454)"
E02000030,-0.2187892,51.644635,"c(-0.2187892, 51.644635)"
E02000031,-0.1753306,51.6315762,"c(-0.1753306, 51.6315762)"
E02000858,-0.13211955888995816,51.35278767527077,"c(-0.132119558889958, 51.3527876752708)"
E02000859,-0.15581040403371327,51.3559760473069,"c(-0.155810404033713, 51.3559760473069)"
E02006802,-0.1045715833857673,51.49863324152863,"c(-0.104571583385767, 51.4986332415286)"
E02006882,-0.313306364309896,51.59249572148992,"c(-0.313306364309896, 51.5924957214899)"
E02006800,0.1077366323475532,51.56271361897797,"c(0.107736632347553, 51.562713618978)"
E02006801,-0.11088865746227533,51.500539648298215,"c(-0.110888657462275, 51.5005396482982)"
E02000038,-0.15512850759066713,51.613395696111894,"c(-0.155128507590667, 51.6133956961119)"
E02000039,-0.2449004,51.616114,"c(-0.2449004, 51.616114)"
E02000346,-0.0906463,51.5724539,"c(-0.0906463, 51.5724539)"
E02000347,-0.0805725,51.5703206,"c(-0.0805725, 51.5703206)"
E02000344,0.06394035578169052,51.43247605373414,"c(0.0639403557816905, 51.4324760537341)"
E02000345,-0.07015007982042991,51.57270171273551,"c(-0.0701500798204299, 51.5727017127355)"
