Area of residence,Area of workplace,potential_demand
E02005951,E02005952,47
E02005951,E02005953,9
E02005951,E02005954,53
E02005951,E02005955,26
E02005951,E02005956,7
E02005951,E02005978,9
E02005951,E02005979,21
E02005952,E02005940,8
E02005952,E02005941,12
E02005952,E02005942,17
E02005952,E02005943,10
E02005952,E02005944,12
E02005952,E02005945,277
E02005952,E02005946,41
E02005952,E02005947,566
E02005952,E02005948,152
E02005952,E02005949,180
E02005952,E02005950,124
E02005952,E02005951,8
E02005952,E02005952,366
E02005952,E02005953,24
E02005952,E02005954,132
E02005952,E02005955,105
E02005952,E02005956,47
E02005952,E02005957,9
E02005952,E02005978,2
E02005952,E02005979,11
E02005953,E02005940,7
E02005953,E02005941,24
E02005953,E02005942,28
E02005953,E02005945,81
E02005953,E02005946,5
E02005953,E02005947,322
E02005953,E02005948,65
E02005953,E02005949,74
E02005953,E02005950,63
E02005953,E02005951,9
E02005953,E02005952,78
E02005953,E02005953,20
E02005953,E02005954,66
E02005953,E02005955,34
E02005953,E02005956,6
E02005953,E02005957,6
E02005953,E02005979,19
E02005954,E02005940,5
E02005954,E02005941,8
E02005954,E02005942,20
E02005954,E02005945,133
E02005954,E02005946,15
E02005954,E02005947,454
E02005954,E02005948,113
E02005954,E02005949,93
E02005954,E02005950,95
E02005954,E02005951,6
E02005954,E02005952,198
E02005954,E02005953,20
E02005954,E02005954,102
E02005954,E02005955,80
E02005954,E02005956,30
E02005954,E02005957,19
E02005954,E02005978,0
E02005954,E02005979,16
E02005955,E02005940,1
E02005955,E02005941,8
E02005955,E02005942,6
E02005955,E02005943,8
E02005955,E02005945,131
E02005955,E02005946,3
E02005955,E02005947,290
E02005955,E02005948,70
E02005955,E02005949,86
E02005955,E02005950,78
E02005955,E02005951,13
E02005955,E02005952,263
E02005955,E02005953,20
E02005955,E02005954,108
E02005955,E02005955,131
E02005955,E02005956,39
E02005955,E02005957,14
E02005955,E02005978,0
E02005955,E02005979,5
E02005956,E02005940,1
E02005956,E02005941,2
E02005956,E02005942,1
E02005956,E02005945,79
E02005956,E02005946,11
E02005956,E02005947,42
E02005956,E02005948,8
E02005956,E02005949,49
E02005956,E02005950,25
E02005956,E02005952,180
E02005956,E02005953,5
E02005956,E02005954,55
E02005956,E02005955,56
E02005956,E02005956,52
E02005956,E02005957,21
E02005956,E02005978,0
E02005956,E02005979,1
E02005957,E02005940,1
E02005957,E02005941,1
E02005957,E02005942,2
E02005957,E02005945,12
E02005957,E02005946,4
E02005957,E02005947,43
E02005957,E02005948,7
E02005957,E02005949,45
E02005957,E02005950,34
E02005957,E02005951,2
E02005957,E02005952,208
E02005957,E02005953,9
E02005957,E02005954,71
E02005957,E02005955,73
E02005957,E02005956,52
E02005957,E02005957,25
E02005957,E02005978,0
E02005957,E02005979,2
E02005978,E02005940,2
E02005978,E02005941,4
E02005978,E02005942,14
E02005978,E02005945,8
E02005978,E02005946,1
E02005978,E02005947,231
E02005978,E02005948,75
E02005978,E02005949,7
E02005978,E02005950,8
E02005978,E02005952,9
E02005978,E02005953,0
E02005978,E02005954,11
E02005978,E02005955,5
E02005978,E02005956,0
E02005978,E02005978,54
E02005978,E02005979,62
E02005979,E02005940,2
E02005979,E02005941,8
E02005979,E02005942,27
E02005979,E02005945,19
E02005979,E02005946,0
E02005979,E02005947,392
E02005979,E02005948,125
E02005979,E02005949,18
E02005979,E02005950,48
E02005979,E02005951,13
E02005979,E02005952,19
E02005979,E02005953,12
E02005979,E02005954,20
E02005979,E02005955,17
E02005979,E02005956,3
E02005979,E02005957,0
E02005979,E02005978,30
E02005979,E02005979,86
