Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02001047,E02001064,41,0,0,0,2,0,0,33,4,0,2,0,8821.236537836054,0.02713884557499768
E02001047,E02001066,49,0,0,0,17,0,0,26,5,0,1,0,9547.333476121128,0.02031908321023187
E02001047,E02001070,24,0,1,1,5,0,0,15,1,1,0,0,10896.100232984087,0.025453724104274947
E02001047,E02001259,30,0,1,0,7,0,0,15,5,1,1,0,10993.383102488993,0.02217431398016375
E02001047,E02006902,270,0,0,8,126,1,2,94,22,8,9,0,6510.075526437645,0.025609460645722535
E02001047,E02006912,161,0,0,3,70,4,1,62,15,4,1,1,7463.794254927366,0.025686383605842123
E02001047,E02006913,71,0,0,1,15,6,2,36,5,2,4,0,5249.400392065337,0.016547433516030594
E02001047,E02006914,48,0,0,0,29,0,0,18,1,0,0,0,8544.731167867156,0.022502190672366855
E02001047,E02006915,28,0,0,1,1,0,0,22,1,2,1,0,5893.503883516719,0.023340197535976402
E02001047,E02006917,83,0,2,3,28,0,0,35,8,1,6,0,8198.520183968494,0.018613674457877163
E02001048,E02001041,19,0,5,0,0,1,0,11,1,0,1,0,2940.513282642313,0.018199542475626128
E02001048,E02001042,17,0,6,0,0,0,0,6,0,2,1,2,2657.0753521106067,0.01712496047568585
E02001048,E02001044,29,0,1,0,2,0,0,14,0,1,11,0,1911.0203735185812,0.018472595322659633
E02001048,E02001045,41,0,0,0,5,3,0,21,1,1,10,0,1755.5136521205136,0.021328020573610225
E02001048,E02001046,43,0,6,0,3,1,0,23,0,0,10,0,2271.517794360543,0.013900501615683085
E02001048,E02001047,16,0,0,0,5,1,0,9,1,0,0,0,3985.5264853094204,0.016635627622315918
E02001048,E02001048,75,0,5,0,8,1,0,35,2,2,22,0,0,0.017347234252878888
